 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 20, 2018 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/86Kr-Pb.dat

 Ion = Krypton      [36] , Mass = 86 amu

 Density =  1.1344E+01 g/cm3 = 3.2971E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Pb     82    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Krypton      [36] , Mass = 86 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   7.00 MeV   2.727E+00  4.774E-01    1.94 um     6715 A      6203 A   
   8.00 MeV   3.048E+00  4.394E-01    2.16 um     7099 A      6684 A   
   9.00 MeV   3.367E+00  4.078E-01    2.37 um     7421 A      7106 A   
  10.00 MeV   3.682E+00  3.809E-01    2.56 um     7695 A      7478 A   
  11.00 MeV   3.995E+00  3.578E-01    2.75 um     7931 A      7809 A   
  12.00 MeV   4.305E+00  3.377E-01    2.92 um     8134 A      8105 A   
  13.00 MeV   4.610E+00  3.200E-01    3.08 um     8312 A      8370 A   
  14.00 MeV   4.911E+00  3.043E-01    3.24 um     8468 A      8611 A   
  15.00 MeV   5.207E+00  2.903E-01    3.39 um     8607 A      8829 A   
  16.00 MeV   5.496E+00  2.776E-01    3.53 um     8730 A      9028 A   
  17.00 MeV   5.779E+00  2.661E-01    3.67 um     8841 A      9210 A   
  18.00 MeV   6.055E+00  2.557E-01    3.80 um     8940 A      9379 A   
  20.00 MeV   6.585E+00  2.373E-01    4.05 um     9116 A      9678 A   
  22.50 MeV   7.206E+00  2.181E-01    4.34 um     9298 A      9998 A   
  25.00 MeV   7.781E+00  2.021E-01    4.61 um     9448 A      1.03 um  
  27.50 MeV   8.311E+00  1.885E-01    4.87 um     9574 A      1.05 um  
  30.00 MeV   8.799E+00  1.768E-01    5.11 um     9682 A      1.07 um  
  32.50 MeV   9.249E+00  1.666E-01    5.34 um     9776 A      1.09 um  
  35.00 MeV   9.664E+00  1.576E-01    5.56 um     9858 A      1.11 um  
  37.50 MeV   1.005E+01  1.497E-01    5.77 um     9932 A      1.12 um  
  40.00 MeV   1.040E+01  1.426E-01    5.98 um     9999 A      1.14 um  
  45.00 MeV   1.103E+01  1.304E-01    6.37 um     1.01 um     1.16 um  
  50.00 MeV   1.158E+01  1.203E-01    6.75 um     1.02 um     1.18 um  
  55.00 MeV   1.206E+01  1.117E-01    7.11 um     1.03 um     1.20 um  
  60.00 MeV   1.248E+01  1.045E-01    7.46 um     1.04 um     1.22 um  
  65.00 MeV   1.286E+01  9.813E-02    7.80 um     1.05 um     1.23 um  
  70.00 MeV   1.320E+01  9.260E-02    8.13 um     1.05 um     1.25 um  
  80.00 MeV   1.377E+01  8.335E-02    8.77 um     1.07 um     1.27 um  
  90.00 MeV   1.425E+01  7.592E-02    9.39 um     1.08 um     1.30 um  
 100.00 MeV   1.465E+01  6.980E-02    9.99 um     1.09 um     1.31 um  
 110.00 MeV   1.499E+01  6.466E-02   10.58 um     1.10 um     1.33 um  
 120.00 MeV   1.529E+01  6.029E-02   11.15 um     1.11 um     1.35 um  
 130.00 MeV   1.555E+01  5.651E-02   11.72 um     1.11 um     1.36 um  
