 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> October 19, 2017 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/66Ge-V.dat

 Ion = Germanium    [32] , Mass = 66 amu

 Density =  5.9600E+00 g/cm3 = 7.0455E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      V     23    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Germanium    [32] , Mass = 66 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
  10.00 keV   1.612E-01  2.604E+00      61 A        33 A        24 A   
  11.00 keV   1.690E-01  2.667E+00      65 A        35 A        25 A   
  12.00 keV   1.765E-01  2.724E+00      69 A        36 A        26 A   
  13.00 keV   1.837E-01  2.775E+00      72 A        38 A        28 A   
  14.00 keV   1.907E-01  2.821E+00      76 A        40 A        29 A   
  15.00 keV   1.974E-01  2.864E+00      80 A        41 A        30 A   
  16.00 keV   2.038E-01  2.903E+00      84 A        43 A        31 A   
  17.00 keV   2.101E-01  2.939E+00      87 A        45 A        33 A   
  18.00 keV   2.162E-01  2.972E+00      91 A        46 A        34 A   
  20.00 keV   2.279E-01  3.031E+00      98 A        49 A        36 A   
  22.50 keV   2.417E-01  3.093E+00     107 A        53 A        39 A   
  25.00 keV   2.548E-01  3.145E+00     115 A        57 A        42 A   
  27.50 keV   2.672E-01  3.190E+00     124 A        61 A        44 A   
  30.00 keV   2.791E-01  3.228E+00     132 A        64 A        47 A   
  32.50 keV   2.905E-01  3.260E+00     141 A        68 A        49 A   
  35.00 keV   3.015E-01  3.288E+00     149 A        71 A        52 A   
  37.50 keV   3.121E-01  3.312E+00     157 A        75 A        54 A   
  40.00 keV   3.223E-01  3.333E+00     165 A        78 A        57 A   
