 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> October 17, 2017 
 ==================================================================

 Disk File Name = srim_files/73As-V.dat

 Ion = Arsenic      [33] , Mass = 73 amu

 Density =  5.9600E+00 g/cm3 = 7.0455E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      V     23    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Arsenic      [33] , Mass = 73 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   1.015E+01  5.602E-01    1.97 um     2574 A      2911 A   
   9.00 MeV   1.109E+01  5.146E-01    2.12 um     2635 A      3024 A   
  10.00 MeV   1.195E+01  4.766E-01    2.25 um     2687 A      3121 A   
  11.00 MeV   1.275E+01  4.444E-01    2.38 um     2730 A      3205 A   
  12.00 MeV   1.349E+01  4.167E-01    2.50 um     2767 A      3279 A   
  13.00 MeV   1.418E+01  3.926E-01    2.62 um     2800 A      3345 A   
  14.00 MeV   1.481E+01  3.713E-01    2.73 um     2829 A      3405 A   
  15.00 MeV   1.539E+01  3.525E-01    2.84 um     2855 A      3459 A   
  16.00 MeV   1.593E+01  3.357E-01    2.94 um     2878 A      3508 A   
  17.00 MeV   1.644E+01  3.205E-01    3.04 um     2900 A      3554 A   
  18.00 MeV   1.691E+01  3.068E-01    3.14 um     2919 A      3596 A   
  20.00 MeV   1.776E+01  2.829E-01    3.33 um     2960 A      3672 A   
  22.50 MeV   1.870E+01  2.583E-01    3.55 um     3008 A      3754 A   
  25.00 MeV   1.952E+01  2.379E-01    3.77 um     3049 A      3826 A   
  27.50 MeV   2.026E+01  2.208E-01    3.97 um     3086 A      3890 A   
  30.00 MeV   2.093E+01  2.061E-01    4.17 um     3119 A      3947 A   
  32.50 MeV   2.154E+01  1.935E-01    4.37 um     3149 A      3999 A   
  35.00 MeV   2.210E+01  1.824E-01    4.56 um     3176 A      4047 A   
  37.50 MeV   2.262E+01  1.726E-01    4.74 um     3202 A      4091 A   
  40.00 MeV   2.310E+01  1.639E-01    4.92 um     3225 A      4132 A   
  45.00 MeV   2.398E+01  1.491E-01    5.28 um     3287 A      4207 A   
  50.00 MeV   2.475E+01  1.369E-01    5.62 um     3343 A      4273 A   
  55.00 MeV   2.545E+01  1.267E-01    5.95 um     3394 A      4332 A   
  60.00 MeV   2.606E+01  1.180E-01    6.27 um     3441 A      4386 A   
  65.00 MeV   2.661E+01  1.105E-01    6.59 um     3485 A      4436 A   
  70.00 MeV   2.710E+01  1.040E-01    6.90 um     3526 A      4483 A   
  80.00 MeV   2.794E+01  9.318E-02    7.50 um     3653 A      4567 A   
  90.00 MeV   2.860E+01  8.453E-02    8.10 um     3767 A      4642 A   
 100.00 MeV   2.911E+01  7.744E-02    8.67 um     3874 A      4711 A   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  5.9598E+01                eV/Angstrom 
  5.9598E+02                keV/micron   
  5.9598E+02                MeV/mm       
  1.0000E+00                keV/(ug/cm2) 
  1.0000E+00                MeV/(mg/cm2) 
  1.0000E+03                keV/(mg/cm2) 
  8.4590E+01                 eV/(1E15 atoms/cm2)
  9.5863E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
