 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> October 31, 2017 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/82Kr-Cu.dat

 Ion = Krypton      [36] , Mass = 82 amu

 Density =  8.9200E+00 g/cm3 = 8.4531E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Cu     29    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Krypton      [36] , Mass = 82 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   5.819E+00  7.014E-01    1.74 um     2908 A      3102 A   
   9.00 MeV   6.371E+00  6.460E-01    1.90 um     3020 A      3281 A   
  10.00 MeV   6.924E+00  5.997E-01    2.05 um     3114 A      3438 A   
  11.00 MeV   7.477E+00  5.602E-01    2.19 um     3194 A      3576 A   
  12.00 MeV   8.029E+00  5.262E-01    2.32 um     3262 A      3699 A   
  13.00 MeV   8.578E+00  4.964E-01    2.44 um     3321 A      3808 A   
  14.00 MeV   9.122E+00  4.702E-01    2.56 um     3372 A      3905 A   
  15.00 MeV   9.661E+00  4.469E-01    2.67 um     3417 A      3993 A   
  16.00 MeV   1.019E+01  4.261E-01    2.77 um     3457 A      4073 A   
  17.00 MeV   1.072E+01  4.073E-01    2.87 um     3493 A      4145 A   
  18.00 MeV   1.123E+01  3.902E-01    2.97 um     3524 A      4212 A   
  20.00 MeV   1.222E+01  3.605E-01    3.15 um     3583 A      4328 A   
  22.50 MeV   1.339E+01  3.296E-01    3.36 um     3645 A      4451 A   
  25.00 MeV   1.449E+01  3.041E-01    3.55 um     3696 A      4554 A   
  27.50 MeV   1.551E+01  2.826E-01    3.73 um     3738 A      4643 A   
  30.00 MeV   1.645E+01  2.642E-01    3.90 um     3774 A      4719 A   
  32.50 MeV   1.732E+01  2.482E-01    4.07 um     3805 A      4787 A   
  35.00 MeV   1.813E+01  2.342E-01    4.22 um     3833 A      4847 A   
  37.50 MeV   1.887E+01  2.219E-01    4.37 um     3857 A      4901 A   
  40.00 MeV   1.956E+01  2.108E-01    4.51 um     3879 A      4950 A   
  45.00 MeV   2.077E+01  1.920E-01    4.78 um     3927 A      5036 A   
  50.00 MeV   2.182E+01  1.766E-01    5.04 um     3968 A      5110 A   
  55.00 MeV   2.271E+01  1.636E-01    5.29 um     4004 A      5174 A   
  60.00 MeV   2.348E+01  1.525E-01    5.53 um     4036 A      5232 A   
  65.00 MeV   2.415E+01  1.430E-01    5.76 um     4065 A      5283 A   
  70.00 MeV   2.473E+01  1.346E-01    5.99 um     4092 A      5330 A   
  80.00 MeV   2.569E+01  1.208E-01    6.43 um     4164 A      5414 A   
  90.00 MeV   2.643E+01  1.097E-01    6.86 um     4229 A      5486 A   
 100.00 MeV   2.701E+01  1.006E-01    7.28 um     4288 A      5551 A   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.9197E+01                eV/Angstrom 
  8.9197E+02                keV/micron   
  8.9197E+02                MeV/mm       
  1.0000E+00                keV/(ug/cm2) 
  1.0000E+00                MeV/(mg/cm2) 
  1.0000E+03                keV/(mg/cm2) 
  1.0552E+02                 eV/(1E15 atoms/cm2)
  9.5624E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
