 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> October 19, 2017 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/69Ge-V.dat

 Ion = Germanium    [32] , Mass = 69 amu

 Density =  5.9600E+00 g/cm3 = 7.0455E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      V     23    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Germanium    [32] , Mass = 69 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   1.022E+01  5.074E-01    2.22 um     3141 A      3557 A   
   9.00 MeV   1.129E+01  4.659E-01    2.37 um     3199 A      3671 A   
  10.00 MeV   1.227E+01  4.313E-01    2.50 um     3245 A      3766 A   
  11.00 MeV   1.318E+01  4.020E-01    2.63 um     3284 A      3848 A   
  12.00 MeV   1.401E+01  3.768E-01    2.74 um     3317 A      3918 A   
  13.00 MeV   1.478E+01  3.548E-01    2.86 um     3345 A      3980 A   
  14.00 MeV   1.549E+01  3.355E-01    2.96 um     3370 A      4035 A   
  15.00 MeV   1.614E+01  3.184E-01    3.06 um     3393 A      4085 A   
  16.00 MeV   1.675E+01  3.032E-01    3.16 um     3412 A      4130 A   
  17.00 MeV   1.731E+01  2.894E-01    3.26 um     3430 A      4171 A   
  18.00 MeV   1.783E+01  2.770E-01    3.35 um     3447 A      4209 A   
  20.00 MeV   1.878E+01  2.553E-01    3.53 um     3480 A      4277 A   
  22.50 MeV   1.982E+01  2.330E-01    3.74 um     3519 A      4350 A   
  25.00 MeV   2.071E+01  2.145E-01    3.95 um     3552 A      4412 A   
  27.50 MeV   2.150E+01  1.990E-01    4.14 um     3581 A      4468 A   
  30.00 MeV   2.221E+01  1.858E-01    4.33 um     3607 A      4517 A   
  32.50 MeV   2.284E+01  1.743E-01    4.51 um     3631 A      4561 A   
  35.00 MeV   2.341E+01  1.643E-01    4.69 um     3653 A      4602 A   
  37.50 MeV   2.393E+01  1.555E-01    4.87 um     3673 A      4639 A   
  40.00 MeV   2.441E+01  1.476E-01    5.04 um     3692 A      4674 A   
  45.00 MeV   2.525E+01  1.342E-01    5.37 um     3741 A      4736 A   
  50.00 MeV   2.597E+01  1.232E-01    5.70 um     3786 A      4792 A   
  55.00 MeV   2.659E+01  1.140E-01    6.02 um     3827 A      4842 A   
  60.00 MeV   2.712E+01  1.062E-01    6.33 um     3866 A      4887 A   
  65.00 MeV   2.758E+01  9.945E-02    6.63 um     3902 A      4929 A   
  70.00 MeV   2.797E+01  9.356E-02    6.93 um     3936 A      4968 A   
  80.00 MeV   2.860E+01  8.379E-02    7.52 um     4043 A      5040 A   
  90.00 MeV   2.905E+01  7.598E-02    8.10 um     4143 A      5104 A   
 100.00 MeV   2.937E+01  6.960E-02    8.67 um     4236 A      5163 A   
 110.00 MeV   2.958E+01  6.427E-02    9.24 um     4326 A      5217 A   
 120.00 MeV   2.970E+01  5.975E-02    9.80 um     4412 A      5269 A   
 130.00 MeV   2.974E+01  5.586E-02   10.37 um     4496 A      5318 A   
 140.00 MeV   2.980E+01  5.248E-02   10.93 um     4577 A      5364 A   
 150.00 MeV   2.999E+01  4.951E-02   11.49 um     4656 A      5409 A   
 160.00 MeV   3.000E+01  4.688E-02   12.05 um     4733 A      5452 A   
 170.00 MeV   2.990E+01  4.453E-02   12.61 um     4809 A      5494 A   
 180.00 MeV   2.980E+01  4.242E-02   13.17 um     4884 A      5535 A   
 200.00 MeV   2.953E+01  3.878E-02   14.30 um     5156 A      5614 A   
 225.00 MeV   2.908E+01  3.507E-02   15.73 um     5559 A      5710 A   
 250.00 MeV   2.855E+01  3.205E-02   17.18 um     5946 A      5803 A   
 275.00 MeV   2.798E+01  2.953E-02   18.66 um     6323 A      5896 A   
 300.00 MeV   2.740E+01  2.740E-02   20.17 um     6693 A      5987 A   
 325.00 MeV   2.681E+01  2.558E-02   21.72 um     7058 A      6079 A   
 350.00 MeV   2.623E+01  2.399E-02   23.30 um     7420 A      6171 A   
 375.00 MeV   2.566E+01  2.260E-02   24.92 um     7780 A      6264 A   
 400.00 MeV   2.511E+01  2.138E-02   26.57 um     8139 A      6358 A   
 450.00 MeV   2.407E+01  1.930E-02   29.98 um     9490 A      6550 A   
 500.00 MeV   2.311E+01  1.761E-02   33.53 um     1.08 um     6749 A   
 550.00 MeV   2.224E+01  1.621E-02   37.23 um     1.20 um     6954 A   
 600.00 MeV   2.145E+01  1.502E-02   41.07 um     1.32 um     7168 A   
 650.00 MeV   2.073E+01  1.401E-02   45.04 um     1.44 um     7390 A   
 700.00 MeV   2.008E+01  1.313E-02   49.15 um     1.55 um     7620 A   
 800.00 MeV   1.892E+01  1.168E-02   57.76 um     1.98 um     8104 A   
 900.00 MeV   1.795E+01  1.053E-02   66.86 um     2.36 um     8621 A   
   1.00 GeV   1.710E+01  9.598E-03   76.43 um     2.73 um     9168 A   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  5.9598E+01                eV/Angstrom 
  5.9598E+02                keV/micron   
  5.9598E+02                MeV/mm       
  1.0000E+00                keV/(ug/cm2) 
  1.0000E+00                MeV/(mg/cm2) 
  1.0000E+03                keV/(mg/cm2) 
  8.4590E+01                 eV/(1E15 atoms/cm2)
  1.0064E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
