 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> October 31, 2017 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/70Ge-Cu.dat

 Ion = Germanium    [32] , Mass = 70 amu

 Density =  8.9200E+00 g/cm3 = 8.4531E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Cu     29    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Germanium    [32] , Mass = 70 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   6.628E+00  5.048E-01    1.95 um     3372 A      3688 A   
   9.00 MeV   7.356E+00  4.640E-01    2.10 um     3454 A      3839 A   
  10.00 MeV   8.047E+00  4.300E-01    2.23 um     3522 A      3966 A   
  11.00 MeV   8.703E+00  4.012E-01    2.35 um     3577 A      4075 A   
  12.00 MeV   9.328E+00  3.763E-01    2.47 um     3625 A      4170 A   
  13.00 MeV   9.923E+00  3.546E-01    2.58 um     3665 A      4254 A   
  14.00 MeV   1.049E+01  3.356E-01    2.68 um     3700 A      4328 A   
  15.00 MeV   1.103E+01  3.186E-01    2.78 um     3731 A      4394 A   
  16.00 MeV   1.155E+01  3.035E-01    2.87 um     3759 A      4454 A   
  17.00 MeV   1.204E+01  2.899E-01    2.96 um     3783 A      4509 A   
  18.00 MeV   1.252E+01  2.776E-01    3.05 um     3805 A      4558 A   
  20.00 MeV   1.341E+01  2.561E-01    3.22 um     3847 A      4647 A   
  22.50 MeV   1.443E+01  2.339E-01    3.41 um     3892 A      4740 A   
  25.00 MeV   1.536E+01  2.155E-01    3.59 um     3930 A      4819 A   
  27.50 MeV   1.621E+01  2.000E-01    3.77 um     3962 A      4887 A   
  30.00 MeV   1.699E+01  1.868E-01    3.93 um     3989 A      4947 A   
  32.50 MeV   1.770E+01  1.754E-01    4.09 um     4014 A      5000 A   
  35.00 MeV   1.836E+01  1.654E-01    4.24 um     4036 A      5048 A   
  37.50 MeV   1.897E+01  1.566E-01    4.39 um     4056 A      5092 A   
  40.00 MeV   1.954E+01  1.487E-01    4.53 um     4074 A      5131 A   
  45.00 MeV   2.055E+01  1.353E-01    4.81 um     4114 A      5202 A   
  50.00 MeV   2.142E+01  1.243E-01    5.07 um     4150 A      5263 A   
  55.00 MeV   2.218E+01  1.151E-01    5.33 um     4182 A      5316 A   
  60.00 MeV   2.284E+01  1.072E-01    5.58 um     4211 A      5364 A   
