 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> October 19, 2017 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/63Cu-V.dat

 Ion = Copper       [29] , Mass = 63 amu

 Density =  5.9600E+00 g/cm3 = 7.0455E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      V     23    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Copper       [29] , Mass = 63 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   7.00 MeV   8.798E+00  4.382E-01    2.05 um     2853 A      3238 A   
   8.00 MeV   9.769E+00  3.977E-01    2.22 um     2924 A      3369 A   
   9.00 MeV   1.068E+01  3.647E-01    2.37 um     2981 A      3478 A   
  10.00 MeV   1.153E+01  3.372E-01    2.52 um     3028 A      3570 A   
  11.00 MeV   1.232E+01  3.140E-01    2.65 um     3067 A      3650 A   
  12.00 MeV   1.306E+01  2.941E-01    2.78 um     3101 A      3720 A   
  13.00 MeV   1.375E+01  2.767E-01    2.90 um     3130 A      3782 A   
  14.00 MeV   1.438E+01  2.615E-01    3.01 um     3155 A      3837 A   
  15.00 MeV   1.498E+01  2.481E-01    3.12 um     3178 A      3887 A   
  16.00 MeV   1.553E+01  2.360E-01    3.23 um     3199 A      3933 A   
  17.00 MeV   1.605E+01  2.252E-01    3.33 um     3218 A      3974 A   
  18.00 MeV   1.654E+01  2.154E-01    3.44 um     3235 A      4013 A   
  20.00 MeV   1.742E+01  1.984E-01    3.63 um     3271 A      4082 A   
  22.50 MeV   1.839E+01  1.809E-01    3.86 um     3312 A      4156 A   
  25.00 MeV   1.923E+01  1.665E-01    4.08 um     3348 A      4220 A   
  27.50 MeV   1.998E+01  1.543E-01    4.29 um     3380 A      4277 A   
