 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> October 15, 2018 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/40Ar-isobutane_10.0torr.dat

 Ion = Argon        [18] , Mass = 40 amu

 Density =  3.2345E-05 g/cm3 = 4.6916E+18 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    028.57    082.66   
      H      1    071.43    017.34   
 ====================================
 Bragg Correction = 3.72%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Argon        [18] , Mass = 40 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   2.75 MeV   1.416E+01  5.463E-01   79.46 mm     4.08 mm     4.78 mm  
   3.00 MeV   1.486E+01  5.120E-01   84.57 mm     4.21 mm     4.95 mm  
   3.25 MeV   1.557E+01  4.822E-01   89.47 mm     4.32 mm     5.09 mm  
   3.50 MeV   1.630E+01  4.559E-01   94.16 mm     4.42 mm     5.22 mm  
   3.75 MeV   1.703E+01  4.327E-01   98.67 mm     4.51 mm     5.35 mm  
   4.00 MeV   1.776E+01  4.119E-01  102.99 mm     4.59 mm     5.46 mm  
   4.50 MeV   1.924E+01  3.763E-01  111.14 mm     4.80 mm     5.65 mm  
   5.00 MeV   2.073E+01  3.469E-01  118.72 mm     4.97 mm     5.82 mm  
   5.50 MeV   2.219E+01  3.221E-01  125.80 mm     5.11 mm     5.97 mm  
   6.00 MeV   2.361E+01  3.010E-01  132.44 mm     5.24 mm     6.10 mm  
   6.50 MeV   2.498E+01  2.826E-01  138.71 mm     5.34 mm     6.21 mm  
   7.00 MeV   2.630E+01  2.666E-01  144.67 mm     5.44 mm     6.31 mm  
   8.00 MeV   2.872E+01  2.398E-01  155.79 mm     5.70 mm     6.48 mm  
   9.00 MeV   3.085E+01  2.182E-01  166.07 mm     5.92 mm     6.63 mm  
  10.00 MeV   3.271E+01  2.005E-01  175.72 mm     6.11 mm     6.75 mm  
  11.00 MeV   3.430E+01  1.857E-01  184.89 mm     6.27 mm     6.85 mm  
  12.00 MeV   3.565E+01  1.730E-01  193.67 mm     6.41 mm     6.95 mm  
  13.00 MeV   3.679E+01  1.621E-01  202.16 mm     6.54 mm     7.03 mm  
  14.00 MeV   3.775E+01  1.526E-01  210.41 mm     6.66 mm     7.11 mm  
  15.00 MeV   3.854E+01  1.442E-01  218.48 mm     6.77 mm     7.18 mm  
  16.00 MeV   3.919E+01  1.368E-01  226.40 mm     6.87 mm     7.24 mm  
  17.00 MeV   3.973E+01  1.301E-01  234.20 mm     6.98 mm     7.30 mm  
  18.00 MeV   4.016E+01  1.242E-01  241.91 mm     7.07 mm     7.36 mm  
  20.00 MeV   4.078E+01  1.138E-01  257.14 mm     7.41 mm     7.46 mm  
  22.50 MeV   4.119E+01  1.032E-01  275.94 mm     7.90 mm     7.58 mm  
  25.00 MeV   4.133E+01  9.452E-02  294.62 mm     8.35 mm     7.69 mm  
  27.50 MeV   4.126E+01  8.728E-02  313.29 mm     8.77 mm     7.79 mm  
  30.00 MeV   4.106E+01  8.114E-02  332.02 mm     9.18 mm     7.89 mm  
  32.50 MeV   4.075E+01  7.586E-02  350.88 mm     9.57 mm     7.98 mm  
  35.00 MeV   4.036E+01  7.126E-02  369.90 mm     9.95 mm     8.06 mm  
  37.50 MeV   3.992E+01  6.723E-02  389.12 mm    10.33 mm     8.15 mm  
  40.00 MeV   3.944E+01  6.366E-02  408.56 mm    10.70 mm     8.23 mm  
  45.00 MeV   3.841E+01  5.760E-02  448.21 mm    12.10 mm     8.39 mm  
  49.00 MeV   3.756E+01  5.358E-02  480.72 mm    12.96 mm     8.52 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  3.2344E-04                eV/Angstrom 
  3.2344E-03                keV/micron   
  3.2344E-03                MeV/mm       
  1.0000E+00                keV/(ug/cm2) 
  1.0000E+00                MeV/(mg/cm2) 
  1.0000E+03                keV/(mg/cm2) 
  6.8940E+00                 eV/(1E15 atoms/cm2)
  6.0592E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
