 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> October 19, 2017 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/71Ge-V.dat

 Ion = Germanium    [32] , Mass = 71 amu

 Density =  5.9600E+00 g/cm3 = 7.0455E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      V     23    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Germanium    [32] , Mass = 71 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
  10.00 keV   1.554E-01  2.658E+00      61 A        32 A        23 A   
  11.00 keV   1.630E-01  2.723E+00      65 A        34 A        25 A   
  12.00 keV   1.702E-01  2.782E+00      69 A        36 A        26 A   
  13.00 keV   1.772E-01  2.835E+00      73 A        37 A        27 A   
  14.00 keV   1.838E-01  2.884E+00      77 A        39 A        29 A   
  15.00 keV   1.903E-01  2.928E+00      81 A        41 A        30 A   
  16.00 keV   1.965E-01  2.969E+00      84 A        42 A        31 A   
  17.00 keV   2.026E-01  3.006E+00      88 A        44 A        32 A   
  18.00 keV   2.085E-01  3.041E+00      91 A        45 A        33 A   
  20.00 keV   2.197E-01  3.103E+00      99 A        48 A        35 A   
  22.50 keV   2.331E-01  3.168E+00     107 A        52 A        38 A   
  25.00 keV   2.457E-01  3.224E+00     116 A        56 A        41 A   
  27.50 keV   2.577E-01  3.271E+00     124 A        59 A        43 A   
  30.00 keV   2.691E-01  3.312E+00     133 A        63 A        46 A   
  32.50 keV   2.801E-01  3.346E+00     141 A        66 A        48 A   
  35.00 keV   2.907E-01  3.376E+00     149 A        69 A        51 A   
  37.50 keV   3.009E-01  3.402E+00     158 A        73 A        53 A   
  40.00 keV   3.108E-01  3.425E+00     166 A        76 A        56 A   
