 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 03, 2019 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/40Ar-Be.dat

 Ion = Argon        [18] , Mass = 40 amu

 Density =  1.8480E+00 g/cm3 = 1.2349E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Be      4    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Argon        [18] , Mass = 40 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   7.00 MeV   1.695E+01  1.495E-01    3.53 um     1320 A      1563 A   
   8.00 MeV   1.811E+01  1.342E-01    3.84 um     1401 A      1609 A   
   9.00 MeV   1.915E+01  1.220E-01    4.13 um     1468 A      1648 A   
  10.00 MeV   2.009E+01  1.119E-01    4.40 um     1526 A      1683 A   
  11.00 MeV   2.092E+01  1.035E-01    4.66 um     1578 A      1713 A   
  12.00 MeV   2.166E+01  9.636E-02    4.92 um     1624 A      1740 A   
  13.00 MeV   2.231E+01  9.020E-02    5.16 um     1666 A      1765 A   
  14.00 MeV   2.288E+01  8.484E-02    5.40 um     1704 A      1788 A   
  15.00 MeV   2.338E+01  8.012E-02    5.63 um     1740 A      1809 A   
  16.00 MeV   2.381E+01  7.594E-02    5.86 um     1774 A      1829 A   
  17.00 MeV   2.419E+01  7.220E-02    6.08 um     1805 A      1847 A   
  18.00 MeV   2.451E+01  6.883E-02    6.31 um     1836 A      1865 A   
  20.00 MeV   2.503E+01  6.302E-02    6.74 um     1942 A      1897 A   
  22.50 MeV   2.547E+01  5.709E-02    7.28 um     2090 A      1933 A   
  25.00 MeV   2.574E+01  5.224E-02    7.80 um     2225 A      1967 A   
  27.50 MeV   2.588E+01  4.819E-02    8.33 um     2349 A      1998 A   
  30.00 MeV   2.592E+01  4.477E-02    8.85 um     2466 A      2027 A   
  32.50 MeV   2.589E+01  4.183E-02    9.37 um     2578 A      2054 A   
  35.00 MeV   2.580E+01  3.927E-02    9.89 um     2686 A      2081 A   
  37.50 MeV   2.567E+01  3.703E-02   10.41 um     2790 A      2106 A   
  40.00 MeV   2.551E+01  3.504E-02   10.94 um     2891 A      2131 A   
  45.00 MeV   2.512E+01  3.168E-02   12.01 um     3267 A      2179 A   
  50.00 MeV   2.469E+01  2.894E-02   13.10 um     3615 A      2226 A   
  55.00 MeV   2.423E+01  2.666E-02   14.20 um     3943 A      2271 A   
  60.00 MeV   2.376E+01  2.473E-02   15.33 um     4257 A      2316 A   
  65.00 MeV   2.330E+01  2.308E-02   16.48 um     4560 A      2361 A   
  70.00 MeV   2.286E+01  2.165E-02   17.65 um     4856 A      2405 A   
  80.00 MeV   2.200E+01  1.928E-02   20.06 um     5940 A      2494 A   
  90.00 MeV   2.111E+01  1.740E-02   22.57 um     6925 A      2584 A   
 100.00 MeV   2.012E+01  1.588E-02   25.19 um     7863 A      2677 A   
 110.00 MeV   1.934E+01  1.461E-02   27.93 um     8772 A      2772 A   
 120.00 MeV   1.864E+01  1.354E-02   30.78 um     9658 A      2871 A   
 130.00 MeV   1.800E+01  1.262E-02   33.73 um     1.05 um     2973 A   
 140.00 MeV   1.742E+01  1.183E-02   36.79 um     1.14 um     3078 A   
 150.00 MeV   1.688E+01  1.113E-02   39.94 um     1.22 um     3187 A   
 160.00 MeV   1.639E+01  1.052E-02   43.19 um     1.31 um     3299 A   
 170.00 MeV   1.593E+01  9.970E-03   46.54 um     1.39 um     3414 A   
 180.00 MeV   1.551E+01  9.481E-03   49.98 um     1.47 um     3533 A   
 200.00 MeV   1.474E+01  8.639E-03   57.14 um     1.79 um     3780 A   
 225.00 MeV   1.391E+01  7.785E-03   66.58 um     2.23 um     4106 A   
 250.00 MeV   1.319E+01  7.092E-03   76.57 um     2.64 um     4451 A   
 275.00 MeV   1.256E+01  6.517E-03   87.08 um     3.03 um     4814 A   
 300.00 MeV   1.199E+01  6.033E-03   98.10 um     3.41 um     5194 A   
 325.00 MeV   1.149E+01  5.618E-03  109.62 um     3.78 um     5591 A   
 350.00 MeV   1.103E+01  5.260E-03  121.64 um     4.15 um     6003 A   
 375.00 MeV   1.061E+01  4.946E-03  134.15 um     4.51 um     6430 A   
 400.00 MeV   1.023E+01  4.670E-03  147.13 um     4.87 um     6872 A   
 450.00 MeV   9.551E+00  4.204E-03  174.50 um     6.22 um     7799 A   
 500.00 MeV   8.969E+00  3.826E-03  203.74 um     7.47 um     8781 A   
 550.00 MeV   8.460E+00  3.513E-03  234.80 um     8.67 um     9815 A   
 600.00 MeV   8.012E+00  3.249E-03  267.66 um     9.84 um     1.09 um  
 650.00 MeV   7.613E+00  3.024E-03  302.30 um    11.00 um     1.20 um  
 700.00 MeV   7.256E+00  2.830E-03  338.70 um    12.14 um     1.32 um  
 800.00 MeV   6.639E+00  2.509E-03  416.67 um    16.41 um     1.57 um  
 900.00 MeV   6.125E+00  2.257E-03  501.54 um    20.34 um     1.84 um  
   1.00 GeV   5.688E+00  2.053E-03  593.23 um    24.12 um     2.13 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.8479E+01                eV/Angstrom 
  1.8479E+02                keV/micron   
  1.8479E+02                MeV/mm       
  1.0000E+00                keV/(ug/cm2) 
  1.0000E+00                MeV/(mg/cm2) 
  1.0000E+03                keV/(mg/cm2) 
  1.4965E+01                 eV/(1E15 atoms/cm2)
  9.2217E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
