 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> December 11, 2018 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/80Kr-isobutane_10.0torr.dat

 Ion = Krypton      [36] , Mass = 80 amu

 Density =  3.2345E-05 g/cm3 = 4.6916E+18 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    028.57    082.66   
      H      1    071.43    017.34   
 ====================================
 Bragg Correction = 3.72%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Krypton      [36] , Mass = 80 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
  10.00 keV   1.134E+00  7.190E+00  575.28 um   112.04 um    89.33 um  
  11.00 keV   1.190E+00  7.363E+00  609.40 um   117.41 um    94.12 um  
  12.00 keV   1.243E+00  7.519E+00  642.69 um   122.59 um    98.76 um  
  13.00 keV   1.293E+00  7.660E+00  675.27 um   127.59 um   103.26 um  
  14.00 keV   1.342E+00  7.787E+00  707.22 um   132.46 um   107.65 um  
  15.00 keV   1.389E+00  7.904E+00  738.61 um   137.19 um   111.92 um  
  16.00 keV   1.435E+00  8.011E+00  769.49 um   141.81 um   116.11 um  
  17.00 keV   1.479E+00  8.109E+00  799.92 um   146.32 um   120.21 um  
  18.00 keV   1.522E+00  8.200E+00  829.93 um   150.74 um   124.23 um  
  20.00 keV   1.604E+00  8.362E+00  888.86 um   159.42 um   132.06 um  
  22.50 keV   1.702E+00  8.533E+00  960.74 um   169.89 um   141.50 um  
  25.00 keV   1.794E+00  8.678E+00    1.03 mm   179.97 um   150.62 um  
  27.50 keV   1.881E+00  8.800E+00    1.10 mm   189.71 um   159.46 um  
  30.00 keV   1.965E+00  8.904E+00    1.17 mm   199.16 um   168.07 um  
  32.50 keV   2.045E+00  8.993E+00    1.23 mm   208.35 um   176.46 um  
