 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> October 31, 2017 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/81Br-Cu.dat

 Ion = Bromine      [35] , Mass = 81 amu

 Density =  8.9200E+00 g/cm3 = 8.4531E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Cu     29    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Bromine      [35] , Mass = 81 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   5.809E+00  6.626E-01    1.79 um     2966 A      3178 A   
   9.00 MeV   6.365E+00  6.101E-01    1.95 um     3076 A      3357 A   
  10.00 MeV   6.903E+00  5.661E-01    2.10 um     3168 A      3513 A   
  11.00 MeV   7.423E+00  5.287E-01    2.24 um     3246 A      3651 A   
  12.00 MeV   7.927E+00  4.965E-01    2.37 um     3313 A      3773 A   
  13.00 MeV   8.414E+00  4.683E-01    2.50 um     3372 A      3882 A   
  14.00 MeV   8.887E+00  4.435E-01    2.62 um     3424 A      3980 A   
  15.00 MeV   9.346E+00  4.215E-01    2.73 um     3469 A      4069 A   
  16.00 MeV   9.791E+00  4.018E-01    2.84 um     3510 A      4150 A   
  17.00 MeV   1.022E+01  3.840E-01    2.95 um     3547 A      4225 A   
  18.00 MeV   1.064E+01  3.679E-01    3.05 um     3580 A      4293 A   
  20.00 MeV   1.145E+01  3.397E-01    3.24 um     3643 A      4415 A   
  22.50 MeV   1.241E+01  3.106E-01    3.46 um     3710 A      4545 A   
  25.00 MeV   1.330E+01  2.865E-01    3.67 um     3766 A      4656 A   
  27.50 MeV   1.415E+01  2.662E-01    3.87 um     3813 A      4751 A   
  30.00 MeV   1.494E+01  2.488E-01    4.06 um     3854 A      4835 A   
  32.50 MeV   1.570E+01  2.337E-01    4.24 um     3890 A      4910 A   
  35.00 MeV   1.641E+01  2.205E-01    4.41 um     3921 A      4976 A   
  37.50 MeV   1.709E+01  2.088E-01    4.57 um     3949 A      5037 A   
  40.00 MeV   1.773E+01  1.984E-01    4.73 um     3975 A      5091 A   
  45.00 MeV   1.892E+01  1.807E-01    5.03 um     4030 A      5187 A   
  50.00 MeV   1.999E+01  1.661E-01    5.31 um     4077 A      5270 A   
  55.00 MeV   2.096E+01  1.539E-01    5.58 um     4117 A      5342 A   
  60.00 MeV   2.185E+01  1.435E-01    5.84 um     4154 A      5405 A   
  65.00 MeV   2.265E+01  1.345E-01    6.09 um     4186 A      5462 A   
  70.00 MeV   2.337E+01  1.266E-01    6.33 um     4215 A      5513 A   
  80.00 MeV   2.464E+01  1.135E-01    6.79 um     4292 A      5603 A   
  90.00 MeV   2.569E+01  1.031E-01    7.24 um     4359 A      5680 A   
 100.00 MeV   2.657E+01  9.452E-02    7.66 um     4420 A      5748 A   
 110.00 MeV   2.729E+01  8.736E-02    8.08 um     4475 A      5809 A   
 120.00 MeV   2.789E+01  8.128E-02    8.48 um     4526 A      5863 A   
 130.00 MeV   2.838E+01  7.604E-02    8.88 um     4574 A      5914 A   
 140.00 MeV   2.878E+01  7.148E-02    9.27 um     4620 A      5960 A   
 150.00 MeV   2.910E+01  6.748E-02    9.65 um     4663 A      6004 A   
 160.00 MeV   2.936E+01  6.392E-02   10.03 um     4705 A      6045 A   
 170.00 MeV   2.962E+01  6.075E-02   10.41 um     4746 A      6084 A   
 180.00 MeV   2.978E+01  5.790E-02   10.79 um     4785 A      6121 A   
 200.00 MeV   2.982E+01  5.298E-02   11.54 um     4919 A      6190 A   
 225.00 MeV   2.989E+01  4.795E-02   12.48 um     5114 A      6271 A   
 250.00 MeV   2.982E+01  4.385E-02   13.41 um     5300 A      6346 A   
 275.00 MeV   2.964E+01  4.044E-02   14.35 um     5481 A      6417 A   
 300.00 MeV   2.939E+01  3.755E-02   15.30 um     5659 A      6486 A   
 325.00 MeV   2.908E+01  3.506E-02   16.26 um     5833 A      6552 A   
 350.00 MeV   2.874E+01  3.291E-02   17.23 um     6006 A      6616 A   
 375.00 MeV   2.837E+01  3.102E-02   18.21 um     6178 A      6679 A   
 400.00 MeV   2.799E+01  2.934E-02   19.20 um     6349 A      6742 A   
 450.00 MeV   2.720E+01  2.651E-02   21.23 um     6993 A      6865 A   
 500.00 MeV   2.641E+01  2.421E-02   23.32 um     7615 A      6988 A   
 550.00 MeV   2.564E+01  2.229E-02   25.47 um     8223 A      7111 A   
 600.00 MeV   2.490E+01  2.067E-02   27.69 um     8822 A      7235 A   
 650.00 MeV   2.420E+01  1.928E-02   29.97 um     9415 A      7362 A   
 700.00 MeV   2.353E+01  1.808E-02   32.31 um     1.00 um     7491 A   
 800.00 MeV   2.232E+01  1.609E-02   37.20 um     1.22 um     7758 A   
 900.00 MeV   2.124E+01  1.452E-02   42.35 um     1.42 um     8037 A   
   1.00 GeV   2.028E+01  1.324E-02   47.75 um     1.62 um     8331 A   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.9197E+01                eV/Angstrom 
  8.9197E+02                keV/micron   
  8.9197E+02                MeV/mm       
  1.0000E+00                keV/(ug/cm2) 
  1.0000E+00                MeV/(mg/cm2) 
  1.0000E+03                keV/(mg/cm2) 
  1.0552E+02                 eV/(1E15 atoms/cm2)
  9.8392E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
