 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> October 19, 2017 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/60Co-V.dat

 Ion = Cobalt       [27] , Mass = 60 amu

 Density =  5.9600E+00 g/cm3 = 7.0455E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      V     23    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Cobalt       [27] , Mass = 60 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   7.00 MeV   9.690E+00  3.725E-01    2.08 um     2847 A      3266 A   
   8.00 MeV   1.079E+01  3.377E-01    2.24 um     2904 A      3377 A   
   9.00 MeV   1.178E+01  3.094E-01    2.38 um     2949 A      3469 A   
  10.00 MeV   1.268E+01  2.859E-01    2.51 um     2986 A      3546 A   
  11.00 MeV   1.347E+01  2.661E-01    2.63 um     3017 A      3612 A   
  12.00 MeV   1.419E+01  2.491E-01    2.75 um     3044 A      3669 A   
  13.00 MeV   1.483E+01  2.343E-01    2.86 um     3067 A      3721 A   
  14.00 MeV   1.540E+01  2.213E-01    2.97 um     3088 A      3767 A   
  15.00 MeV   1.593E+01  2.098E-01    3.07 um     3107 A      3808 A   
  16.00 MeV   1.640E+01  1.996E-01    3.18 um     3124 A      3846 A   
  17.00 MeV   1.683E+01  1.904E-01    3.28 um     3139 A      3881 A   
  18.00 MeV   1.722E+01  1.821E-01    3.37 um     3154 A      3914 A   
  20.00 MeV   1.792E+01  1.676E-01    3.56 um     3185 A      3973 A   
  22.50 MeV   1.865E+01  1.527E-01    3.79 um     3222 A      4037 A   
  25.00 MeV   1.927E+01  1.405E-01    4.00 um     3256 A      4093 A   
  27.50 MeV   1.981E+01  1.302E-01    4.22 um     3286 A      4143 A   
  30.00 MeV   2.029E+01  1.214E-01    4.42 um     3313 A      4188 A   
  32.50 MeV   2.071E+01  1.138E-01    4.62 um     3339 A      4230 A   
  35.00 MeV   2.109E+01  1.072E-01    4.82 um     3363 A      4268 A   
  37.50 MeV   2.144E+01  1.013E-01    5.02 um     3385 A      4304 A   
  40.00 MeV   2.175E+01  9.616E-02    5.21 um     3406 A      4337 A   
  45.00 MeV   2.230E+01  8.734E-02    5.59 um     3466 A      4398 A   
  50.00 MeV   2.276E+01  8.011E-02    5.96 um     3522 A      4453 A   
  55.00 MeV   2.314E+01  7.406E-02    6.32 um     3574 A      4504 A   
  60.00 MeV   2.347E+01  6.893E-02    6.68 um     3623 A      4550 A   
