 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> December 14, 2018 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/85Rb-CH2.dat

 Ion = Rubidium     [37] , Mass = 85 amu

 Density =  9.3000E-01 g/cm3 = 1.1978E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    033.33    085.63   
      H      1    066.67    014.37   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Rubidium     [37] , Mass = 85 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   7.00 MeV   1.896E+01  1.563E+00    5.22 um     2693 A      3143 A   
   8.00 MeV   2.115E+01  1.421E+00    5.71 um     2850 A      3311 A   
   9.00 MeV   2.331E+01  1.306E+00    6.17 um     2974 A      3452 A   
  10.00 MeV   2.542E+01  1.210E+00    6.59 um     3076 A      3571 A   
  11.00 MeV   2.746E+01  1.128E+00    6.97 um     3161 A      3674 A   
  12.00 MeV   2.941E+01  1.058E+00    7.34 um     3232 A      3763 A   
  13.00 MeV   3.127E+01  9.966E-01    7.68 um     3294 A      3842 A   
  14.00 MeV   3.302E+01  9.428E-01    8.00 um     3349 A      3912 A   
  15.00 MeV   3.469E+01  8.950E-01    8.31 um     3397 A      3975 A   
  16.00 MeV   3.625E+01  8.523E-01    8.61 um     3440 A      4031 A   
  17.00 MeV   3.773E+01  8.139E-01    8.89 um     3479 A      4083 A   
  18.00 MeV   3.912E+01  7.792E-01    9.16 um     3515 A      4130 A   
  20.00 MeV   4.167E+01  7.186E-01    9.68 um     3616 A      4214 A   
  22.50 MeV   4.449E+01  6.560E-01   10.30 um     3743 A      4303 A   
  25.00 MeV   4.696E+01  6.043E-01   10.88 um     3852 A      4379 A   
  27.50 MeV   4.917E+01  5.608E-01   11.43 um     3947 A      4446 A   
  30.00 MeV   5.115E+01  5.237E-01   11.96 um     4033 A      4505 A   
  32.50 MeV   5.295E+01  4.915E-01   12.47 um     4110 A      4557 A   
  35.00 MeV   5.459E+01  4.634E-01   12.96 um     4181 A      4605 A   
  37.50 MeV   5.610E+01  4.386E-01   13.45 um     4246 A      4649 A   
  40.00 MeV   5.749E+01  4.165E-01   13.91 um     4307 A      4689 A   
  45.00 MeV   5.994E+01  3.789E-01   14.82 um     4510 A      4761 A   
  50.00 MeV   6.203E+01  3.479E-01   15.70 um     4690 A      4824 A   
  55.00 MeV   6.381E+01  3.220E-01   16.55 um     4853 A      4880 A   
  60.00 MeV   6.532E+01  3.000E-01   17.38 um     5002 A      4931 A   
  65.00 MeV   6.660E+01  2.810E-01   18.19 um     5141 A      4978 A   
  70.00 MeV   6.769E+01  2.644E-01   18.99 um     5271 A      5021 A   
  80.00 MeV   6.937E+01  2.369E-01   20.55 um     5729 A      5100 A   
  90.00 MeV   7.055E+01  2.149E-01   22.08 um     6136 A      5170 A   
 100.00 MeV   7.134E+01  1.969E-01   23.59 um     6506 A      5233 A   
 110.00 MeV   7.183E+01  1.818E-01   25.09 um     6851 A      5292 A   
 120.00 MeV   7.209E+01  1.691E-01   26.58 um     7175 A      5348 A   
 130.00 MeV   7.217E+01  1.581E-01   28.07 um     7484 A      5400 A   
 140.00 MeV   7.211E+01  1.486E-01   29.55 um     7780 A      5451 A   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  9.2997E+00                eV/Angstrom 
  9.2997E+01                keV/micron   
  9.2997E+01                MeV/mm       
  1.0000E+00                keV/(ug/cm2) 
  1.0000E+00                MeV/(mg/cm2) 
  1.0000E+03                keV/(mg/cm2) 
  7.7641E+00                 eV/(1E15 atoms/cm2)
  3.5411E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
