 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 15, 2019 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/80Rb-isobutane_2.0torr.dat

 Ion = Rubidium     [37] , Mass = 80 amu

 Density =  6.4690E-06 g/cm3 = 9.3832E+17 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    028.57    082.66   
      H      1    071.43    017.34   
 ====================================
 Bragg Correction = 3.72%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Rubidium     [37] , Mass = 80 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   2.25 MeV   1.147E+01  3.321E+00  259.23 mm    18.92 mm    20.22 mm  
   2.50 MeV   1.202E+01  3.117E+00  284.78 mm    20.09 mm    21.64 mm  
   2.75 MeV   1.257E+01  2.939E+00  309.75 mm    21.16 mm    22.97 mm  
   3.00 MeV   1.313E+01  2.783E+00  334.11 mm    22.14 mm    24.23 mm  
   3.25 MeV   1.370E+01  2.646E+00  357.86 mm    23.03 mm    25.40 mm  
   3.50 MeV   1.429E+01  2.523E+00  380.97 mm    23.84 mm    26.51 mm  
   3.75 MeV   1.489E+01  2.412E+00  403.45 mm    24.59 mm    27.55 mm  
   4.00 MeV   1.550E+01  2.312E+00  425.29 mm    25.28 mm    28.54 mm  
   4.50 MeV   1.676E+01  2.138E+00  467.11 mm    26.83 mm    30.33 mm  
   5.00 MeV   1.807E+01  1.991E+00  506.53 mm    28.14 mm    31.93 mm  
   5.50 MeV   1.940E+01  1.865E+00  543.72 mm    29.26 mm    33.35 mm  
   6.00 MeV   2.076E+01  1.756E+00  578.83 mm    30.23 mm    34.62 mm  
   6.50 MeV   2.214E+01  1.661E+00  612.03 mm    31.07 mm    35.77 mm  
   7.00 MeV   2.353E+01  1.576E+00  643.49 mm    31.80 mm    36.79 mm  
   8.00 MeV   2.629E+01  1.433E+00  701.78 mm    33.53 mm    38.57 mm  
   9.00 MeV   2.900E+01  1.317E+00  754.85 mm    34.90 mm    40.04 mm  
  10.00 MeV   3.163E+01  1.219E+00  803.63 mm    36.01 mm    41.29 mm  
  11.00 MeV   3.415E+01  1.137E+00  848.87 mm    36.93 mm    42.36 mm  
  12.00 MeV   3.653E+01  1.066E+00  891.17 mm    37.71 mm    43.28 mm  
  13.00 MeV   3.878E+01  1.004E+00  931.03 mm    38.39 mm    44.09 mm  
  14.00 MeV   4.088E+01  9.496E-01  968.83 mm    38.99 mm    44.82 mm  
  15.00 MeV   4.283E+01  9.014E-01    1.00 m     39.52 mm    45.46 mm  
  16.00 MeV   4.466E+01  8.583E-01    1.04 m     39.99 mm    46.05 mm  
  17.00 MeV   4.635E+01  8.195E-01    1.07 m     40.43 mm    46.58 mm  
  18.00 MeV   4.792E+01  7.844E-01    1.10 m     40.82 mm    47.07 mm  
  20.00 MeV   5.073E+01  7.233E-01    1.17 m     41.99 mm    47.94 mm  
