 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> October 18, 2017 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/71Sr-V.dat

 Ion = Strontium    [38] , Mass = 71 amu

 Density =  5.9600E+00 g/cm3 = 7.0455E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      V     23    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Strontium    [38] , Mass = 71 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   1.122E+01  6.934E-01    1.74 um     2411 A      2676 A   
   9.00 MeV   1.228E+01  6.378E-01    1.88 um     2472 A      2785 A   
  10.00 MeV   1.326E+01  5.913E-01    2.00 um     2522 A      2879 A   
  11.00 MeV   1.417E+01  5.518E-01    2.11 um     2565 A      2960 A   
  12.00 MeV   1.500E+01  5.178E-01    2.22 um     2601 A      3032 A   
  13.00 MeV   1.576E+01  4.882E-01    2.32 um     2633 A      3096 A   
  14.00 MeV   1.646E+01  4.621E-01    2.42 um     2661 A      3154 A   
  15.00 MeV   1.711E+01  4.389E-01    2.52 um     2687 A      3206 A   
  16.00 MeV   1.771E+01  4.182E-01    2.61 um     2710 A      3254 A   
  17.00 MeV   1.827E+01  3.995E-01    2.70 um     2731 A      3298 A   
  18.00 MeV   1.879E+01  3.826E-01    2.79 um     2750 A      3339 A   
  20.00 MeV   1.973E+01  3.531E-01    2.96 um     2789 A      3413 A   
  22.50 MeV   2.077E+01  3.226E-01    3.16 um     2834 A      3493 A   
  25.00 MeV   2.170E+01  2.973E-01    3.35 um     2874 A      3564 A   
  27.50 MeV   2.253E+01  2.761E-01    3.54 um     2909 A      3626 A   
  30.00 MeV   2.329E+01  2.579E-01    3.72 um     2940 A      3682 A   
  32.50 MeV   2.399E+01  2.422E-01    3.89 um     2968 A      3733 A   
  35.00 MeV   2.464E+01  2.284E-01    4.06 um     2994 A      3780 A   
  37.50 MeV   2.526E+01  2.163E-01    4.23 um     3018 A      3823 A   
  40.00 MeV   2.584E+01  2.055E-01    4.39 um     3040 A      3863 A   
  45.00 MeV   2.691E+01  1.870E-01    4.70 um     3096 A      3935 A   
  50.00 MeV   2.787E+01  1.718E-01    5.01 um     3147 A      3999 A   
  55.00 MeV   2.875E+01  1.591E-01    5.30 um     3192 A      4057 A   
  60.00 MeV   2.954E+01  1.483E-01    5.59 um     3234 A      4109 A   
  65.00 MeV   3.027E+01  1.389E-01    5.87 um     3272 A      4157 A   
  70.00 MeV   3.092E+01  1.308E-01    6.14 um     3308 A      4201 A   
  80.00 MeV   3.206E+01  1.172E-01    6.67 um     3415 A      4281 A   
  90.00 MeV   3.300E+01  1.064E-01    7.18 um     3511 A      4352 A   
 100.00 MeV   3.376E+01  9.750E-02    7.68 um     3599 A      4417 A   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  5.9598E+01                eV/Angstrom 
  5.9598E+02                keV/micron   
  5.9598E+02                MeV/mm       
  1.0000E+00                keV/(ug/cm2) 
  1.0000E+00                MeV/(mg/cm2) 
  1.0000E+03                keV/(mg/cm2) 
  8.4590E+01                 eV/(1E15 atoms/cm2)
  8.6507E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
