 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> December 06, 2018 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/17O-LiF.dat

 Ion = Oxygen       [8] , Mass = 17 amu

 Density =  2.6350E+00 g/cm3 = 1.2235E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Li      3    050.00    026.76   
      F      9    050.00    073.24   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Oxygen       [8] , Mass = 17 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   6.00 MeV   8.679E+00  1.922E-02    4.22 um     2046 A      2676 A   
   6.50 MeV   8.710E+00  1.797E-02    4.44 um     2076 A      2701 A   
   7.00 MeV   8.723E+00  1.688E-02    4.66 um     2105 A      2725 A   
   8.00 MeV   8.714E+00  1.508E-02    5.09 um     2204 A      2769 A   
   9.00 MeV   8.669E+00  1.365E-02    5.53 um     2298 A      2810 A   
  10.00 MeV   8.602E+00  1.248E-02    5.97 um     2390 A      2849 A   
  11.00 MeV   8.519E+00  1.151E-02    6.41 um     2480 A      2886 A   
  12.00 MeV   8.426E+00  1.068E-02    6.86 um     2568 A      2922 A   
  13.00 MeV   8.327E+00  9.976E-03    7.31 um     2654 A      2957 A   
  14.00 MeV   8.224E+00  9.362E-03    7.77 um     2740 A      2991 A   
  15.00 MeV   8.118E+00  8.823E-03    8.23 um     2825 A      3025 A   
  16.00 MeV   8.011E+00  8.347E-03    8.70 um     2910 A      3058 A   
  17.00 MeV   7.905E+00  7.922E-03    9.18 um     2994 A      3091 A   
  18.00 MeV   7.799E+00  7.541E-03    9.66 um     3078 A      3124 A   
  20.00 MeV   7.590E+00  6.884E-03   10.64 um     3392 A      3191 A   
  22.50 MeV   7.336E+00  6.216E-03   11.91 um     3854 A      3274 A   
  25.00 MeV   7.093E+00  5.673E-03   13.23 um     4293 A      3358 A   
  27.50 MeV   6.860E+00  5.221E-03   14.59 um     4717 A      3445 A   
  30.00 MeV   6.639E+00  4.840E-03   15.99 um     5132 A      3533 A   
  32.50 MeV   6.428E+00  4.513E-03   17.44 um     5540 A      3624 A   
  35.00 MeV   6.238E+00  4.230E-03   18.94 um     5944 A      3717 A   
  37.50 MeV   6.049E+00  3.982E-03   20.48 um     6346 A      3814 A   
  40.00 MeV   5.837E+00  3.763E-03   22.08 um     6748 A      3913 A   
  45.00 MeV   5.479E+00  3.393E-03   25.43 um     8273 A      4123 A   
  50.00 MeV   5.174E+00  3.093E-03   29.00 um     9710 A      4348 A   
  52.00 MeV   5.064E+00  2.988E-03   30.48 um     9943 A      4442 A   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.6349E+01                eV/Angstrom 
  2.6349E+02                keV/micron   
  2.6349E+02                MeV/mm       
  1.0000E+00                keV/(ug/cm2) 
  1.0000E+00                MeV/(mg/cm2) 
  1.0000E+03                keV/(mg/cm2) 
  2.1536E+01                 eV/(1E15 atoms/cm2)
  2.5259E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
