 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> October 18, 2017 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/72Ge-V.dat

 Ion = Germanium    [32] , Mass = 72 amu

 Density =  5.9600E+00 g/cm3 = 7.0455E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      V     23    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Germanium    [32] , Mass = 72 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  45.00 keV   3.273E-01  3.479E+00     182 A        82 A        60 A   
  50.00 keV   3.450E-01  3.506E+00     198 A        88 A        65 A   
  55.00 keV   3.619E-01  3.526E+00     214 A        95 A        69 A   
  60.00 keV   3.779E-01  3.540E+00     230 A       101 A        73 A   
  65.00 keV   3.934E-01  3.549E+00     246 A       107 A        78 A   
  70.00 keV   4.082E-01  3.554E+00     262 A       113 A        82 A   
  80.00 keV   4.364E-01  3.556E+00     294 A       125 A        90 A   
  90.00 keV   4.629E-01  3.549E+00     326 A       137 A        99 A   
 100.00 keV   4.879E-01  3.535E+00     358 A       149 A       107 A   
 110.00 keV   5.117E-01  3.516E+00     390 A       161 A       115 A   
 120.00 keV   5.345E-01  3.494E+00     422 A       172 A       123 A   
 130.00 keV   5.563E-01  3.470E+00     454 A       184 A       131 A   
 140.00 keV   5.773E-01  3.444E+00     487 A       196 A       139 A   
 150.00 keV   5.814E-01  3.417E+00     519 A       207 A       147 A   
 160.00 keV   5.806E-01  3.389E+00     552 A       219 A       155 A   
 170.00 keV   5.853E-01  3.360E+00     586 A       231 A       162 A   
 180.00 keV   5.943E-01  3.331E+00     620 A       242 A       170 A   
 200.00 keV   6.207E-01  3.272E+00     688 A       266 A       186 A   
 225.00 keV   6.627E-01  3.200E+00     774 A       295 A       206 A   
 250.00 keV   7.089E-01  3.129E+00     862 A       324 A       225 A   
 275.00 keV   7.560E-01  3.060E+00     951 A       353 A       245 A   
 300.00 keV   8.022E-01  2.993E+00    1040 A       381 A       266 A   
 325.00 keV   8.466E-01  2.930E+00    1131 A       409 A       286 A   
 350.00 keV   8.890E-01  2.869E+00    1222 A       437 A       306 A   
 375.00 keV   9.290E-01  2.810E+00    1314 A       465 A       326 A   
 400.00 keV   9.668E-01  2.754E+00    1407 A       492 A       347 A   
 450.00 keV   1.036E+00  2.649E+00    1595 A       547 A       388 A   
 500.00 keV   1.098E+00  2.553E+00    1785 A       600 A       429 A   
 550.00 keV   1.154E+00  2.464E+00    1979 A       653 A       471 A   
 600.00 keV   1.206E+00  2.382E+00    2175 A       706 A       512 A   
 650.00 keV   1.254E+00  2.306E+00    2374 A       758 A       554 A   
 700.00 keV   1.299E+00  2.236E+00    2575 A       809 A       596 A   
 800.00 keV   1.385E+00  2.109E+00    2984 A       910 A       680 A   
 900.00 keV   1.466E+00  1.998E+00    3399 A      1009 A       764 A   
   1.00 MeV   1.548E+00  1.901E+00    3819 A      1104 A       849 A   
   1.10 MeV   1.630E+00  1.813E+00    4243 A      1197 A       933 A   
   1.20 MeV   1.714E+00  1.735E+00    4668 A      1287 A      1017 A   
   1.30 MeV   1.801E+00  1.664E+00    5094 A      1374 A      1101 A   
   1.40 MeV   1.890E+00  1.600E+00    5520 A      1457 A      1183 A   
   1.50 MeV   1.983E+00  1.541E+00    5943 A      1537 A      1265 A   
   1.60 MeV   2.080E+00  1.488E+00    6363 A      1614 A      1345 A   
   1.70 MeV   2.179E+00  1.438E+00    6778 A      1687 A      1423 A   
   1.80 MeV   2.281E+00  1.392E+00    7190 A      1757 A      1500 A   
   2.00 MeV   2.495E+00  1.310E+00    7995 A      1888 A      1648 A   
   2.25 MeV   2.775E+00  1.221E+00    8966 A      2035 A      1823 A   
   2.50 MeV   3.068E+00  1.146E+00    9895 A      2165 A      1984 A   
   2.75 MeV   3.372E+00  1.080E+00    1.08 um     2279 A      2133 A   
   3.00 MeV   3.683E+00  1.023E+00    1.16 um     2379 A      2270 A   
   3.25 MeV   4.000E+00  9.722E-01    1.24 um     2468 A      2396 A   
   3.50 MeV   4.321E+00  9.268E-01    1.32 um     2546 A      2511 A   
   3.75 MeV   4.645E+00  8.861E-01    1.39 um     2616 A      2617 A   
   4.00 MeV   4.970E+00  8.492E-01    1.46 um     2679 A      2715 A   
   4.50 MeV   5.621E+00  7.850E-01    1.59 um     2787 A      2887 A   
   5.00 MeV   6.267E+00  7.310E-01    1.71 um     2876 A      3035 A   
   5.50 MeV   6.903E+00  6.847E-01    1.82 um     2949 A      3163 A   
   6.00 MeV   7.527E+00  6.446E-01    1.92 um     3010 A      3274 A   
   6.50 MeV   8.134E+00  6.095E-01    2.01 um     3063 A      3371 A   
   7.00 MeV   8.725E+00  5.784E-01    2.10 um     3108 A      3457 A   
   8.00 MeV   9.851E+00  5.258E-01    2.27 um     3185 A      3604 A   
   9.00 MeV   1.090E+01  4.829E-01    2.42 um     3246 A      3724 A   
  10.00 MeV   1.187E+01  4.471E-01    2.56 um     3296 A      3824 A   
  11.00 MeV   1.277E+01  4.168E-01    2.68 um     3337 A      3909 A   
  12.00 MeV   1.360E+01  3.907E-01    2.80 um     3371 A      3983 A   
  13.00 MeV   1.437E+01  3.680E-01    2.92 um     3401 A      4048 A   
  14.00 MeV   1.508E+01  3.480E-01    3.03 um     3428 A      4106 A   
  15.00 MeV   1.574E+01  3.303E-01    3.13 um     3451 A      4158 A   
  16.00 MeV   1.635E+01  3.145E-01    3.23 um     3472 A      4205 A   
  17.00 MeV   1.692E+01  3.003E-01    3.33 um     3490 A      4248 A   
  18.00 MeV   1.744E+01  2.874E-01    3.43 um     3507 A      4288 A   
  20.00 MeV   1.840E+01  2.650E-01    3.61 um     3542 A      4358 A   
  22.50 MeV   1.945E+01  2.418E-01    3.83 um     3582 A      4434 A   
  25.00 MeV   2.035E+01  2.227E-01    4.03 um     3616 A      4499 A   
  27.50 MeV   2.115E+01  2.066E-01    4.23 um     3646 A      4556 A   
  30.00 MeV   2.186E+01  1.929E-01    4.42 um     3673 A      4607 A   
  32.50 MeV   2.250E+01  1.810E-01    4.61 um     3698 A      4653 A   
  35.00 MeV   2.308E+01  1.706E-01    4.79 um     3720 A      4695 A   
  37.50 MeV   2.361E+01  1.614E-01    4.97 um     3741 A      4733 A   
  40.00 MeV   2.410E+01  1.533E-01    5.14 um     3760 A      4769 A   
  45.00 MeV   2.495E+01  1.394E-01    5.48 um     3810 A      4833 A   
  50.00 MeV   2.569E+01  1.280E-01    5.81 um     3855 A      4890 A   
  55.00 MeV   2.632E+01  1.184E-01    6.13 um     3897 A      4941 A   
  60.00 MeV   2.687E+01  1.103E-01    6.44 um     3936 A      4988 A   
  65.00 MeV   2.734E+01  1.033E-01    6.75 um     3972 A      5031 A   
  70.00 MeV   2.775E+01  9.721E-02    7.05 um     4007 A      5071 A   
  80.00 MeV   2.841E+01  8.706E-02    7.65 um     4114 A      5143 A   
  90.00 MeV   2.890E+01  7.896E-02    8.23 um     4213 A      5208 A   
 100.00 MeV   2.925E+01  7.233E-02    8.81 um     4306 A      5268 A   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  5.9598E+01                eV/Angstrom 
  5.9598E+02                keV/micron   
  5.9598E+02                MeV/mm       
  1.0000E+00                keV/(ug/cm2) 
  1.0000E+00                MeV/(mg/cm2) 
  1.0000E+03                keV/(mg/cm2) 
  8.4590E+01                 eV/(1E15 atoms/cm2)
  9.8856E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
