 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> December 07, 2018 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/33S-isobutane_2.0torr.dat

 Ion = Sulfur       [16] , Mass = 33 amu

 Density =  6.4690E-06 g/cm3 = 9.3832E+17 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    028.57    082.66   
      H      1    071.43    017.34   
 ====================================
 Bragg Correction = 3.72%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Sulfur       [16] , Mass = 33 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   2.25 MeV   1.392E+01  4.461E-01  360.34 mm    19.67 mm    23.62 mm  
   2.50 MeV   1.484E+01  4.122E-01  386.31 mm    20.32 mm    24.44 mm  
   2.75 MeV   1.575E+01  3.835E-01  410.83 mm    20.88 mm    25.16 mm  
   3.00 MeV   1.665E+01  3.589E-01  434.06 mm    21.36 mm    25.80 mm  
   3.25 MeV   1.755E+01  3.375E-01  456.12 mm    21.78 mm    26.37 mm  
   3.50 MeV   1.844E+01  3.188E-01  477.14 mm    22.16 mm    26.88 mm  
   3.75 MeV   1.932E+01  3.022E-01  497.21 mm    22.49 mm    27.34 mm  
   4.00 MeV   2.018E+01  2.874E-01  516.44 mm    22.79 mm    27.77 mm  
   4.50 MeV   2.185E+01  2.622E-01  552.65 mm    23.58 mm    28.50 mm  
   5.00 MeV   2.343E+01  2.413E-01  586.33 mm    24.24 mm    29.13 mm  
   5.50 MeV   2.490E+01  2.238E-01  617.94 mm    24.80 mm    29.67 mm  
   6.00 MeV   2.627E+01  2.088E-01  647.84 mm    25.29 mm    30.14 mm  
   6.50 MeV   2.752E+01  1.959E-01  676.32 mm    25.72 mm    30.56 mm  
   7.00 MeV   2.866E+01  1.846E-01  703.60 mm    26.10 mm    30.94 mm  
   8.00 MeV   3.063E+01  1.658E-01  755.36 mm    27.27 mm    31.59 mm  
   9.00 MeV   3.223E+01  1.507E-01  804.23 mm    28.26 mm    32.14 mm  
  10.00 MeV   3.351E+01  1.383E-01  850.99 mm    29.13 mm    32.61 mm  
  11.00 MeV   3.453E+01  1.279E-01  896.21 mm    29.92 mm    33.04 mm  
  12.00 MeV   3.532E+01  1.191E-01  940.27 mm    30.64 mm    33.42 mm  
  13.00 MeV   3.593E+01  1.115E-01  983.49 mm    31.32 mm    33.77 mm  
  14.00 MeV   3.639E+01  1.049E-01    1.03 m     31.96 mm    34.09 mm  
  15.00 MeV   3.673E+01  9.908E-02    1.07 m     32.58 mm    34.39 mm  
  16.00 MeV   3.698E+01  9.392E-02    1.11 m     33.16 mm    34.67 mm  
  17.00 MeV   3.714E+01  8.930E-02    1.15 m     33.74 mm    34.94 mm  
  18.00 MeV   3.723E+01  8.515E-02    1.19 m     34.29 mm    35.20 mm  
  20.00 MeV   3.726E+01  7.797E-02    1.28 m     36.33 mm    35.68 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
