 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> October 31, 2017 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/78Rb-Cu.dat

 Ion = Rubidium     [37] , Mass = 78 amu

 Density =  8.9200E+00 g/cm3 = 8.4531E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Cu     29    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Rubidium     [37] , Mass = 78 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   6.370E+00  7.041E-01    1.66 um     2775 A      2954 A   
   9.00 MeV   7.008E+00  6.486E-01    1.80 um     2876 A      3120 A   
  10.00 MeV   7.620E+00  6.021E-01    1.94 um     2960 A      3264 A   
  11.00 MeV   8.205E+00  5.625E-01    2.06 um     3031 A      3390 A   
  12.00 MeV   8.763E+00  5.283E-01    2.18 um     3093 A      3501 A   
  13.00 MeV   9.295E+00  4.985E-01    2.30 um     3146 A      3601 A   
  14.00 MeV   9.803E+00  4.721E-01    2.40 um     3193 A      3691 A   
  15.00 MeV   1.029E+01  4.488E-01    2.51 um     3235 A      3772 A   
  16.00 MeV   1.075E+01  4.278E-01    2.61 um     3272 A      3847 A   
  17.00 MeV   1.120E+01  4.090E-01    2.70 um     3305 A      3915 A   
  18.00 MeV   1.163E+01  3.918E-01    2.80 um     3336 A      3978 A   
  20.00 MeV   1.244E+01  3.620E-01    2.97 um     3394 A      4090 A   
  22.50 MeV   1.337E+01  3.310E-01    3.18 um     3457 A      4211 A   
  25.00 MeV   1.424E+01  3.054E-01    3.38 um     3510 A      4314 A   
  27.50 MeV   1.504E+01  2.838E-01    3.56 um     3555 A      4404 A   
  30.00 MeV   1.579E+01  2.653E-01    3.74 um     3594 A      4484 A   
  32.50 MeV   1.650E+01  2.492E-01    3.91 um     3629 A      4555 A   
  35.00 MeV   1.717E+01  2.352E-01    4.07 um     3660 A      4620 A   
  37.50 MeV   1.781E+01  2.228E-01    4.22 um     3688 A      4678 A   
  40.00 MeV   1.841E+01  2.117E-01    4.38 um     3713 A      4731 A   
  45.00 MeV   1.954E+01  1.929E-01    4.67 um     3768 A      4826 A   
  50.00 MeV   2.057E+01  1.773E-01    4.94 um     3816 A      4907 A   
  55.00 MeV   2.152E+01  1.643E-01    5.20 um     3857 A      4979 A   
  60.00 MeV   2.239E+01  1.532E-01    5.46 um     3894 A      5043 A   
  65.00 MeV   2.319E+01  1.436E-01    5.70 um     3927 A      5100 A   
  70.00 MeV   2.392E+01  1.352E-01    5.93 um     3957 A      5152 A   
  80.00 MeV   2.523E+01  1.213E-01    6.39 um     4036 A      5244 A   
  90.00 MeV   2.634E+01  1.101E-01    6.82 um     4105 A      5322 A   
 100.00 MeV   2.728E+01  1.010E-01    7.23 um     4166 A      5391 A   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.9197E+01                eV/Angstrom 
  8.9197E+02                keV/micron   
  8.9197E+02                MeV/mm       
  1.0000E+00                keV/(ug/cm2) 
  1.0000E+00                MeV/(mg/cm2) 
  1.0000E+03                keV/(mg/cm2) 
  1.0552E+02                 eV/(1E15 atoms/cm2)
  9.5591E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
