 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> April 16, 2019 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/60Zn-S.dat

 Ion = Zinc         [30] , Mass = 60 amu

 Density =  2.0686E+00 g/cm3 = 3.8848E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      S     16    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Zinc         [30] , Mass = 60 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
  30.00 MeV   2.702E+01  1.833E-01    7.99 um     4212 A      5215 A   
  32.50 MeV   2.755E+01  1.719E-01    8.43 um     4283 A      5292 A   
  35.00 MeV   2.806E+01  1.619E-01    8.86 um     4348 A      5364 A   
  37.50 MeV   2.852E+01  1.531E-01    9.28 um     4410 A      5432 A   
  40.00 MeV   2.896E+01  1.452E-01    9.70 um     4469 A      5496 A   
  45.00 MeV   2.974E+01  1.319E-01   10.52 um     4651 A      5615 A   
  50.00 MeV   3.042E+01  1.210E-01   11.32 um     4817 A      5723 A   
  55.00 MeV   3.101E+01  1.118E-01   12.10 um     4970 A      5823 A   
  60.00 MeV   3.153E+01  1.041E-01   12.87 um     5113 A      5917 A   
  65.00 MeV   3.197E+01  9.740E-02   13.63 um     5247 A      6004 A   
  70.00 MeV   3.235E+01  9.158E-02   14.37 um     5374 A      6087 A   
  80.00 MeV   3.295E+01  8.192E-02   15.85 um     5801 A      6241 A   
  90.00 MeV   3.337E+01  7.422E-02   17.30 um     6186 A      6383 A   
 100.00 MeV   3.365E+01  6.793E-02   18.74 um     6540 A      6515 A   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.0685E+01                eV/Angstrom 
  2.0685E+02                keV/micron   
  2.0685E+02                MeV/mm       
  1.0000E+00                keV/(ug/cm2) 
  1.0000E+00                MeV/(mg/cm2) 
  1.0000E+03                keV/(mg/cm2) 
  5.3246E+01                 eV/(1E15 atoms/cm2)
  8.0476E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
