 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> October 15, 2018 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/41K-isobutane_10.0torr.dat

 Ion = Potassium    [19] , Mass = 41 amu

 Density =  3.2345E-05 g/cm3 = 4.6916E+18 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    028.57    082.66   
      H      1    071.43    017.34   
 ====================================
 Bragg Correction = 3.72%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Potassium    [19] , Mass = 41 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   2.50 MeV   1.436E+01  6.548E-01   72.61 mm     4.00 mm     4.70 mm  
   2.75 MeV   1.521E+01  6.105E-01   77.59 mm     4.13 mm     4.87 mm  
   3.00 MeV   1.605E+01  5.725E-01   82.33 mm     4.25 mm     5.03 mm  
   3.25 MeV   1.689E+01  5.393E-01   86.85 mm     4.35 mm     5.16 mm  
   3.50 MeV   1.772E+01  5.102E-01   91.17 mm     4.43 mm     5.29 mm  
   3.75 MeV   1.855E+01  4.843E-01   95.30 mm     4.51 mm     5.40 mm  
   4.00 MeV   1.936E+01  4.612E-01   99.27 mm     4.58 mm     5.50 mm  
   4.50 MeV   2.097E+01  4.216E-01  106.74 mm     4.77 mm     5.69 mm  
   5.00 MeV   2.252E+01  3.888E-01  113.70 mm     4.92 mm     5.84 mm  
   5.50 MeV   2.401E+01  3.612E-01  120.23 mm     5.04 mm     5.98 mm  
   6.00 MeV   2.543E+01  3.375E-01  126.38 mm     5.15 mm     6.10 mm  
   6.50 MeV   2.677E+01  3.171E-01  132.21 mm     5.25 mm     6.20 mm  
   7.00 MeV   2.804E+01  2.991E-01  137.78 mm     5.33 mm     6.29 mm  
   8.00 MeV   3.032E+01  2.692E-01  148.26 mm     5.58 mm     6.45 mm  
   9.00 MeV   3.229E+01  2.451E-01  158.03 mm     5.78 mm     6.59 mm  
  10.00 MeV   3.398E+01  2.253E-01  167.28 mm     5.96 mm     6.71 mm  
  11.00 MeV   3.543E+01  2.087E-01  176.13 mm     6.11 mm     6.81 mm  
  12.00 MeV   3.665E+01  1.945E-01  184.65 mm     6.25 mm     6.90 mm  
  13.00 MeV   3.769E+01  1.823E-01  192.91 mm     6.38 mm     6.98 mm  
  14.00 MeV   3.857E+01  1.717E-01  200.98 mm     6.49 mm     7.05 mm  
  15.00 MeV   3.931E+01  1.623E-01  208.88 mm     6.61 mm     7.12 mm  
  16.00 MeV   3.994E+01  1.539E-01  216.64 mm     6.71 mm     7.19 mm  
  17.00 MeV   4.046E+01  1.465E-01  224.30 mm     6.81 mm     7.25 mm  
  18.00 MeV   4.090E+01  1.397E-01  231.87 mm     6.91 mm     7.30 mm  
  20.00 MeV   4.158E+01  1.281E-01  246.80 mm     7.24 mm     7.41 mm  
  22.50 MeV   4.212E+01  1.162E-01  265.21 mm     7.72 mm     7.53 mm  
  25.00 MeV   4.243E+01  1.065E-01  283.44 mm     8.16 mm     7.64 mm  
  27.50 MeV   4.256E+01  9.834E-02  301.57 mm     8.57 mm     7.74 mm  
  30.00 MeV   4.257E+01  9.143E-02  319.69 mm     8.96 mm     7.83 mm  
  32.50 MeV   4.247E+01  8.550E-02  337.82 mm     9.33 mm     7.92 mm  
  35.00 MeV   4.229E+01  8.033E-02  356.02 mm     9.69 mm     8.01 mm  
  37.50 MeV   4.204E+01  7.580E-02  374.32 mm    10.05 mm     8.09 mm  
  40.00 MeV   4.174E+01  7.178E-02  392.73 mm    10.39 mm     8.17 mm  
  45.00 MeV   4.104E+01  6.497E-02  430.02 mm    11.67 mm     8.33 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  3.2344E-04                eV/Angstrom 
  3.2344E-03                keV/micron   
  3.2344E-03                MeV/mm       
  1.0000E+00                keV/(ug/cm2) 
  1.0000E+00                MeV/(mg/cm2) 
  1.0000E+03                keV/(mg/cm2) 
  6.8940E+00                 eV/(1E15 atoms/cm2)
  5.8098E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
