 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> November 07, 2017 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/85Sr-isobutane_2.0torr.dat

 Ion = Strontium    [38] , Mass = 85 amu

 Density =  6.4690E-06 g/cm3 = 9.3832E+17 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    028.57    082.66   
      H      1    071.43    017.34   
 ====================================
 Bragg Correction = 3.72%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Strontium    [38] , Mass = 85 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   2.25 MeV   1.142E+01  3.593E+00  254.32 mm    18.56 mm    19.72 mm  
   2.50 MeV   1.199E+01  3.375E+00  279.48 mm    19.74 mm    21.12 mm  
   2.75 MeV   1.257E+01  3.186E+00  304.06 mm    20.80 mm    22.44 mm  
   3.00 MeV   1.316E+01  3.020E+00  328.03 mm    21.77 mm    23.68 mm  
   3.25 MeV   1.375E+01  2.872E+00  351.38 mm    22.66 mm    24.84 mm  
   3.50 MeV   1.436E+01  2.741E+00  374.10 mm    23.47 mm    25.94 mm  
   3.75 MeV   1.499E+01  2.622E+00  396.19 mm    24.22 mm    26.97 mm  
   4.00 MeV   1.562E+01  2.515E+00  417.65 mm    24.91 mm    27.94 mm  
   4.50 MeV   1.693E+01  2.328E+00  458.70 mm    26.44 mm    29.72 mm  
   5.00 MeV   1.827E+01  2.170E+00  497.39 mm    27.74 mm    31.30 mm  
   5.50 MeV   1.964E+01  2.034E+00  533.88 mm    28.85 mm    32.71 mm  
   6.00 MeV   2.104E+01  1.917E+00  568.32 mm    29.81 mm    33.97 mm  
   6.50 MeV   2.245E+01  1.813E+00  600.89 mm    30.64 mm    35.10 mm  
   7.00 MeV   2.387E+01  1.722E+00  631.75 mm    31.37 mm    36.11 mm  
   8.00 MeV   2.671E+01  1.567E+00  688.90 mm    33.08 mm    37.87 mm  
   9.00 MeV   2.951E+01  1.441E+00  740.91 mm    34.42 mm    39.33 mm  
  10.00 MeV   3.224E+01  1.335E+00  788.66 mm    35.51 mm    40.56 mm  
  11.00 MeV   3.487E+01  1.245E+00  832.89 mm    36.42 mm    41.61 mm  
  12.00 MeV   3.737E+01  1.168E+00  874.19 mm    37.19 mm    42.52 mm  
  13.00 MeV   3.975E+01  1.101E+00  913.04 mm    37.85 mm    43.32 mm  
  14.00 MeV   4.199E+01  1.041E+00  949.80 mm    38.43 mm    44.03 mm  
