 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> August 08, 2017 
 ==================================================================

 Disk File Name = SRIM Outputs\Helium in Butane, n-Butane (ICRU-340) (gas).txt

 Ion = Helium [2] , Mass = 4 amu

 Target Density =  6.4685E-05 g/cm3 = 9.3828E+18 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    071.43    017.34   
      C      6    028.57    082.66   
 ====================================
 Bragg Correction = 3.27%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   3.75 keV   2.597E-01  1.944E-01  953.59 um   364.57 um   293.64 um  
   4.00 keV   2.682E-01  1.885E-01    1.02 mm   383.91 um   311.45 um  
   4.50 keV   2.845E-01  1.778E-01    1.15 mm   421.19 um   346.51 um  
   5.00 keV   2.999E-01  1.684E-01    1.29 mm   456.70 um   380.71 um  
   5.50 keV   3.145E-01  1.602E-01    1.42 mm   490.54 um   414.02 um  
   6.00 keV   3.285E-01  1.528E-01    1.55 mm   522.83 um   446.46 um  
   6.50 keV   3.419E-01  1.462E-01    1.68 mm   553.66 um   478.04 um  
   7.00 keV   3.548E-01  1.403E-01    1.81 mm   583.13 um   508.78 um  
   8.00 keV   3.793E-01  1.299E-01    2.07 mm   638.50 um   567.91 um  
   9.00 keV   4.027E-01  1.211E-01    2.33 mm   689.37 um   623.92 um  
  10.00 keV   4.250E-01  1.137E-01    2.57 mm   736.24 um   677.01 um  
  11.00 keV   4.462E-01  1.072E-01    2.82 mm   779.60 um   727.39 um  
  12.00 keV   4.666E-01  1.015E-01    3.06 mm   819.82 um   775.26 um  
  13.00 keV   4.862E-01  9.648E-02    3.30 mm   857.26 um   820.80 um  
  14.00 keV   5.051E-01  9.199E-02    3.53 mm   892.21 um   864.20 um  
  15.00 keV   5.233E-01  8.795E-02    3.76 mm   924.92 um   905.60 um  
  16.00 keV   5.410E-01  8.431E-02    3.98 mm   955.62 um   945.17 um  
  17.00 keV   5.582E-01  8.099E-02    4.20 mm   984.50 um   983.02 um  
  18.00 keV   5.748E-01  7.795E-02    4.42 mm     1.01 mm     1.02 mm  
  20.00 keV   6.068E-01  7.260E-02    4.84 mm     1.06 mm     1.09 mm  
  22.50 keV   6.445E-01  6.697E-02    5.35 mm     1.12 mm     1.17 mm  
  25.00 keV   6.799E-01  6.225E-02    5.84 mm     1.17 mm     1.24 mm  
  27.50 keV   7.134E-01  5.822E-02    6.31 mm     1.21 mm     1.30 mm  
  30.00 keV   7.450E-01  5.473E-02    6.77 mm     1.25 mm     1.36 mm  
  32.50 keV   7.749E-01  5.169E-02    7.22 mm     1.29 mm     1.42 mm  
  35.00 keV   8.032E-01  4.900E-02    7.65 mm     1.32 mm     1.47 mm  
  37.50 keV   8.301E-01  4.661E-02    8.08 mm     1.35 mm     1.52 mm  
  40.00 keV   8.556E-01  4.446E-02    8.49 mm     1.38 mm     1.57 mm  
  45.00 keV   9.142E-01  4.077E-02    9.29 mm     1.44 mm     1.65 mm  
  50.00 keV   9.944E-01  3.770E-02   10.03 mm     1.48 mm     1.73 mm  
  55.00 keV   1.059E+00  3.510E-02   10.73 mm     1.52 mm     1.79 mm  
  60.00 keV   1.116E+00  3.287E-02   11.40 mm     1.55 mm     1.85 mm  
  65.00 keV   1.169E+00  3.093E-02   12.03 mm     1.58 mm     1.90 mm  
  70.00 keV   1.219E+00  2.923E-02   12.65 mm     1.61 mm     1.95 mm  
  80.00 keV   1.313E+00  2.638E-02   13.81 mm     1.65 mm     2.04 mm  
  90.00 keV   1.401E+00  2.408E-02   14.90 mm     1.69 mm     2.11 mm  
 100.00 keV   1.484E+00  2.218E-02   15.94 mm     1.73 mm     2.17 mm  
 110.00 keV   1.563E+00  2.058E-02   16.92 mm     1.76 mm     2.23 mm  
 120.00 keV   1.639E+00  1.921E-02   17.86 mm     1.78 mm     2.28 mm  
 130.00 keV   1.711E+00  1.803E-02   18.76 mm     1.81 mm     2.33 mm  
 140.00 keV   1.780E+00  1.700E-02   19.62 mm     1.83 mm     2.37 mm  
 150.00 keV   1.845E+00  1.609E-02   20.46 mm     1.84 mm     2.41 mm  
 160.00 keV   1.907E+00  1.528E-02   21.27 mm     1.86 mm     2.44 mm  
 170.00 keV   1.967E+00  1.455E-02   22.05 mm     1.88 mm     2.47 mm  
 180.00 keV   2.023E+00  1.389E-02   22.81 mm     1.89 mm     2.50 mm  
 200.00 keV   2.129E+00  1.276E-02   24.28 mm     1.92 mm     2.55 mm  
 225.00 keV   2.247E+00  1.159E-02   26.02 mm     1.96 mm     2.61 mm  
 250.00 keV   2.356E+00  1.064E-02   27.68 mm     1.99 mm     2.66 mm  
 275.00 keV   2.459E+00  9.838E-03   29.27 mm     2.02 mm     2.71 mm  
 300.00 keV   2.552E+00  9.158E-03   30.80 mm     2.04 mm     2.75 mm  
 325.00 keV   2.637E+00  8.572E-03   32.27 mm     2.06 mm     2.79 mm  
 350.00 keV   2.714E+00  8.062E-03   33.71 mm     2.08 mm     2.82 mm  
 375.00 keV   2.783E+00  7.613E-03   35.10 mm     2.10 mm     2.85 mm  
 400.00 keV   2.844E+00  7.215E-03   36.47 mm     2.12 mm     2.88 mm  
 450.00 keV   2.948E+00  6.539E-03   39.12 mm     2.17 mm     2.93 mm  
 500.00 keV   3.029E+00  5.987E-03   41.69 mm     2.21 mm     2.98 mm  
 550.00 keV   3.090E+00  5.526E-03   44.21 mm     2.25 mm     3.02 mm  
 600.00 keV   3.134E+00  5.135E-03   46.68 mm     2.29 mm     3.05 mm  
 650.00 keV   3.165E+00  4.799E-03   49.13 mm     2.32 mm     3.09 mm  
 700.00 keV   3.185E+00  4.507E-03   51.55 mm     2.36 mm     3.12 mm  
 800.00 keV   3.199E+00  4.024E-03   56.38 mm     2.47 mm     3.19 mm  
 900.00 keV   3.083E+00  3.640E-03   61.29 mm     2.58 mm     3.24 mm  
   1.00 MeV   2.960E+00  3.327E-03   66.40 mm     2.69 mm     3.30 mm  
   1.10 MeV   2.838E+00  3.066E-03   71.72 mm     2.81 mm     3.36 mm  
   1.20 MeV   2.719E+00  2.845E-03   77.28 mm     2.93 mm     3.41 mm  
   1.30 MeV   2.604E+00  2.656E-03   83.08 mm     3.06 mm     3.47 mm  
   1.40 MeV   2.496E+00  2.492E-03   89.14 mm     3.19 mm     3.53 mm  
   1.50 MeV   2.394E+00  2.347E-03   95.45 mm     3.33 mm     3.59 mm  
   1.60 MeV   2.299E+00  2.220E-03  102.03 mm     3.47 mm     3.65 mm  
   1.70 MeV   2.217E+00  2.107E-03  108.87 mm     3.62 mm     3.72 mm  
   1.80 MeV   2.141E+00  2.005E-03  115.95 mm     3.77 mm     3.78 mm  
   2.00 MeV   2.004E+00  1.830E-03  130.86 mm     4.35 mm     3.93 mm  
   2.25 MeV   1.856E+00  1.651E-03  150.88 mm     5.22 mm     4.12 mm  
   2.50 MeV   1.730E+00  1.506E-03  172.43 mm     6.08 mm     4.33 mm  
   2.75 MeV   1.622E+00  1.386E-03  195.48 mm     6.93 mm     4.55 mm  
   3.00 MeV   1.528E+00  1.284E-03  220.00 mm     7.79 mm     4.80 mm  
   3.25 MeV   1.445E+00  1.197E-03  245.99 mm     8.65 mm     5.07 mm  
   3.50 MeV   1.372E+00  1.122E-03  273.41 mm     9.52 mm     5.35 mm  
   3.75 MeV   1.307E+00  1.056E-03  302.25 mm    10.39 mm     5.66 mm  
   4.00 MeV   1.248E+00  9.977E-04  332.49 mm    11.28 mm     5.98 mm  
   4.50 MeV   1.146E+00  8.993E-04  397.09 mm    14.59 mm     6.69 mm  
   5.00 MeV   1.061E+00  8.195E-04  467.15 mm    17.71 mm     7.46 mm  
   5.50 MeV   9.878E-01  7.532E-04  542.62 mm    20.76 mm     8.32 mm  
   6.00 MeV   9.250E-01  6.974E-04  623.43 mm    23.78 mm     9.24 mm  
   6.50 MeV   8.701E-01  6.496E-04  709.53 mm    26.80 mm    10.22 mm  
   7.00 MeV   8.218E-01  6.083E-04  800.88 mm    29.85 mm    11.28 mm  
   8.00 MeV   7.403E-01  5.402E-04  998.99 mm    41.11 mm    13.57 mm  
   9.00 MeV   6.758E-01  4.864E-04    1.22 m     51.60 mm    16.12 mm  
  10.00 MeV   6.176E-01  4.428E-04    1.46 m     61.89 mm    18.90 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  6.4683E-04                 eV / Angstrom 
  6.4683E-03                keV / micron   
  6.4683E-03                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  6.8938E+00                 eV / (1E15 atoms/cm2)
  6.2975E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
