 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> October 18, 2017 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/69Zn-V.dat

 Ion = Zinc         [30] , Mass = 69 amu

 Density =  5.9600E+00 g/cm3 = 7.0455E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      V     23    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Zinc         [30] , Mass = 69 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   1.030E+01  4.550E-01    2.01 um     2519 A      2893 A   
   9.00 MeV   1.118E+01  4.175E-01    2.16 um     2574 A      2996 A   
  10.00 MeV   1.199E+01  3.863E-01    2.30 um     2620 A      3084 A   
  11.00 MeV   1.274E+01  3.599E-01    2.43 um     2660 A      3161 A   
  12.00 MeV   1.342E+01  3.372E-01    2.55 um     2694 A      3229 A   
  13.00 MeV   1.404E+01  3.174E-01    2.67 um     2724 A      3290 A   
  14.00 MeV   1.462E+01  3.001E-01    2.78 um     2751 A      3345 A   
  15.00 MeV   1.516E+01  2.847E-01    2.89 um     2775 A      3395 A   
  16.00 MeV   1.565E+01  2.710E-01    3.00 um     2796 A      3441 A   
  17.00 MeV   1.611E+01  2.587E-01    3.10 um     2816 A      3483 A   
  18.00 MeV   1.653E+01  2.475E-01    3.20 um     2835 A      3522 A   
  20.00 MeV   1.731E+01  2.281E-01    3.39 um     2874 A      3593 A   
  22.50 MeV   1.815E+01  2.080E-01    3.62 um     2921 A      3671 A   
  25.00 MeV   1.889E+01  1.915E-01    3.85 um     2962 A      3738 A   
  27.50 MeV   1.955E+01  1.776E-01    4.06 um     2998 A      3799 A   
  30.00 MeV   2.014E+01  1.657E-01    4.27 um     3031 A      3853 A   
  32.50 MeV   2.068E+01  1.555E-01    4.47 um     3061 A      3903 A   
  35.00 MeV   2.117E+01  1.465E-01    4.67 um     3089 A      3949 A   
  37.50 MeV   2.162E+01  1.386E-01    4.86 um     3115 A      3991 A   
  40.00 MeV   2.203E+01  1.316E-01    5.06 um     3139 A      4031 A   
  45.00 MeV   2.278E+01  1.196E-01    5.43 um     3205 A      4102 A   
  50.00 MeV   2.342E+01  1.098E-01    5.79 um     3265 A      4167 A   
  55.00 MeV   2.398E+01  1.016E-01    6.14 um     3320 A      4225 A   
  60.00 MeV   2.447E+01  9.456E-02    6.48 um     3372 A      4279 A   
  65.00 MeV   2.490E+01  8.853E-02    6.82 um     3420 A      4328 A   
  70.00 MeV   2.527E+01  8.328E-02    7.15 um     3465 A      4374 A   
  80.00 MeV   2.588E+01  7.456E-02    7.81 um     3610 A      4459 A   
  90.00 MeV   2.633E+01  6.759E-02    8.45 um     3742 A      4536 A   
 100.00 MeV   2.665E+01  6.190E-02    9.08 um     3865 A      4606 A   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  5.9598E+01                eV/Angstrom 
  5.9598E+02                keV/micron   
  5.9598E+02                MeV/mm       
  1.0000E+00                keV/(ug/cm2) 
  1.0000E+00                MeV/(mg/cm2) 
  1.0000E+03                keV/(mg/cm2) 
  8.4590E+01                 eV/(1E15 atoms/cm2)
  1.0608E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
