 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> October 19, 2017 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/70Se-V.dat

 Ion = Selenium     [34] , Mass = 70 amu

 Density =  5.9600E+00 g/cm3 = 7.0455E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      V     23    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Selenium     [34] , Mass = 70 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   1.056E+01  5.688E-01    1.91 um     2554 A      2880 A   
   9.00 MeV   1.154E+01  5.226E-01    2.06 um     2614 A      2990 A   
  10.00 MeV   1.244E+01  4.840E-01    2.19 um     2663 A      3084 A   
  11.00 MeV   1.326E+01  4.513E-01    2.31 um     2705 A      3166 A   
  12.00 MeV   1.402E+01  4.232E-01    2.43 um     2741 A      3238 A   
  13.00 MeV   1.472E+01  3.987E-01    2.54 um     2773 A      3302 A   
  14.00 MeV   1.537E+01  3.771E-01    2.64 um     2801 A      3359 A   
  15.00 MeV   1.596E+01  3.580E-01    2.75 um     2826 A      3412 A   
  16.00 MeV   1.651E+01  3.409E-01    2.85 um     2848 A      3460 A   
  17.00 MeV   1.702E+01  3.256E-01    2.94 um     2869 A      3504 A   
  18.00 MeV   1.750E+01  3.117E-01    3.04 um     2888 A      3545 A   
  20.00 MeV   1.837E+01  2.874E-01    3.22 um     2928 A      3619 A   
  22.50 MeV   1.932E+01  2.624E-01    3.44 um     2974 A      3699 A   
  25.00 MeV   2.016E+01  2.417E-01    3.65 um     3013 A      3770 A   
  27.50 MeV   2.091E+01  2.243E-01    3.85 um     3049 A      3832 A   
  30.00 MeV   2.160E+01  2.094E-01    4.04 um     3081 A      3888 A   
  32.50 MeV   2.223E+01  1.966E-01    4.23 um     3110 A      3939 A   
  35.00 MeV   2.281E+01  1.853E-01    4.41 um     3136 A      3986 A   
  37.50 MeV   2.335E+01  1.754E-01    4.59 um     3161 A      4029 A   
  40.00 MeV   2.385E+01  1.666E-01    4.77 um     3184 A      4069 A   
  45.00 MeV   2.477E+01  1.515E-01    5.11 um     3244 A      4141 A   
  50.00 MeV   2.558E+01  1.391E-01    5.44 um     3297 A      4206 A   
  55.00 MeV   2.631E+01  1.288E-01    5.76 um     3346 A      4264 A   
  60.00 MeV   2.696E+01  1.200E-01    6.07 um     3391 A      4317 A   
  65.00 MeV   2.754E+01  1.123E-01    6.38 um     3433 A      4365 A   
  70.00 MeV   2.806E+01  1.057E-01    6.68 um     3473 A      4411 A   
  80.00 MeV   2.894E+01  9.470E-02    7.26 um     3593 A      4493 A   
  90.00 MeV   2.964E+01  8.591E-02    7.83 um     3703 A      4566 A   
 100.00 MeV   3.019E+01  7.871E-02    8.39 um     3804 A      4633 A   
 110.00 MeV   3.060E+01  7.269E-02    8.94 um     3898 A      4694 A   
 120.00 MeV   3.091E+01  6.759E-02    9.49 um     3988 A      4752 A   
 130.00 MeV   3.114E+01  6.320E-02   10.02 um     4074 A      4806 A   
 140.00 MeV   3.128E+01  5.938E-02   10.56 um     4157 A      4857 A   
 150.00 MeV   3.166E+01  5.603E-02   11.09 um     4236 A      4906 A   
 160.00 MeV   3.183E+01  5.306E-02   11.62 um     4313 A      4953 A   
 170.00 MeV   3.185E+01  5.041E-02   12.14 um     4387 A      4998 A   
 180.00 MeV   3.186E+01  4.802E-02   12.67 um     4460 A      5042 A   
 200.00 MeV   3.177E+01  4.391E-02   13.72 um     4721 A      5125 A   
 225.00 MeV   3.149E+01  3.972E-02   15.05 um     5100 A      5225 A   
 250.00 MeV   3.109E+01  3.630E-02   16.38 um     5459 A      5321 A   
 275.00 MeV   3.062E+01  3.346E-02   17.74 um     5805 A      5415 A   
 300.00 MeV   3.009E+01  3.105E-02   19.12 um     6142 A      5506 A   
 325.00 MeV   2.954E+01  2.899E-02   20.53 um     6472 A      5597 A   
 350.00 MeV   2.897E+01  2.719E-02   21.96 um     6798 A      5688 A   
 375.00 MeV   2.841E+01  2.562E-02   23.42 um     7120 A      5778 A   
 400.00 MeV   2.785E+01  2.423E-02   24.91 um     7441 A      5869 A   
 450.00 MeV   2.678E+01  2.188E-02   27.98 um     8643 A      6053 A   
 500.00 MeV   2.577E+01  1.997E-02   31.17 um     9776 A      6241 A   
 550.00 MeV   2.484E+01  1.838E-02   34.48 um     1.09 um     6434 A   
 600.00 MeV   2.398E+01  1.704E-02   37.92 um     1.19 um     6632 A   
 650.00 MeV   2.319E+01  1.589E-02   41.48 um     1.30 um     6837 A   
 700.00 MeV   2.246E+01  1.489E-02   45.15 um     1.40 um     7048 A   
 800.00 MeV   2.119E+01  1.325E-02   52.84 um     1.78 um     7489 A   
 900.00 MeV   2.010E+01  1.195E-02   60.97 um     2.12 um     7956 A   
   1.00 GeV   1.915E+01  1.089E-02   69.52 um     2.44 um     8449 A   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  5.9598E+01                eV/Angstrom 
  5.9598E+02                keV/micron   
  5.9598E+02                MeV/mm       
  1.0000E+00                keV/(ug/cm2) 
  1.0000E+00                MeV/(mg/cm2) 
  1.0000E+03                keV/(mg/cm2) 
  8.4590E+01                 eV/(1E15 atoms/cm2)
  9.5213E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
