 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> July 15, 2019 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/31P-isobutane_5.0torr.dat

 Ion = Phosphorus   [15] , Mass = 31 amu

 Density =  1.6172E-05 g/cm3 = 2.3458E+18 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    028.57    082.66   
      H      1    071.43    017.34   
 ====================================
 Bragg Correction = 3.72%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Phosphorus   [15] , Mass = 31 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   2.50 MeV   1.483E+01  3.508E-01  157.24 mm     8.11 mm     9.79 mm  
   2.75 MeV   1.568E+01  3.262E-01  167.11 mm     8.32 mm    10.07 mm  
   3.00 MeV   1.651E+01  3.051E-01  176.50 mm     8.51 mm    10.31 mm  
   3.25 MeV   1.732E+01  2.868E-01  185.45 mm     8.68 mm    10.53 mm  
   3.50 MeV   1.811E+01  2.708E-01  194.01 mm     8.82 mm    10.72 mm  
   3.75 MeV   1.888E+01  2.566E-01  202.22 mm     8.96 mm    10.90 mm  
   4.00 MeV   1.963E+01  2.439E-01  210.13 mm     9.08 mm    11.06 mm  
   4.50 MeV   2.104E+01  2.223E-01  225.12 mm     9.41 mm    11.35 mm  
   5.00 MeV   2.234E+01  2.045E-01  239.21 mm     9.69 mm    11.59 mm  
   5.50 MeV   2.354E+01  1.896E-01  252.54 mm     9.93 mm    11.81 mm  
   6.00 MeV   2.462E+01  1.768E-01  265.26 mm    10.14 mm    12.00 mm  
   6.50 MeV   2.560E+01  1.658E-01  277.47 mm    10.33 mm    12.17 mm  
   7.00 MeV   2.649E+01  1.562E-01  289.25 mm    10.50 mm    12.32 mm  
   8.00 MeV   2.799E+01  1.402E-01  311.79 mm    11.04 mm    12.59 mm  
   9.00 MeV   2.920E+01  1.274E-01  333.29 mm    11.51 mm    12.83 mm  
  10.00 MeV   3.015E+01  1.168E-01  354.02 mm    11.92 mm    13.03 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
