 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> October 19, 2017 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/67Zn-V.dat

 Ion = Zinc         [30] , Mass = 67 amu

 Density =  5.9600E+00 g/cm3 = 7.0455E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      V     23    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Zinc         [30] , Mass = 67 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
  10.00 keV   1.924E-01  2.517E+00      62 A        33 A        24 A   
  11.00 keV   2.018E-01  2.576E+00      66 A        35 A        25 A   
  12.00 keV   2.107E-01  2.629E+00      70 A        37 A        27 A   
  13.00 keV   2.193E-01  2.677E+00      74 A        38 A        28 A   
  14.00 keV   2.276E-01  2.720E+00      78 A        40 A        29 A   
  15.00 keV   2.356E-01  2.760E+00      82 A        42 A        31 A   
  16.00 keV   2.433E-01  2.796E+00      86 A        44 A        32 A   
  17.00 keV   2.508E-01  2.829E+00      90 A        45 A        33 A   
  18.00 keV   2.581E-01  2.860E+00      93 A        47 A        34 A   
  20.00 keV   2.721E-01  2.914E+00     101 A        50 A        37 A   
  22.50 keV   2.886E-01  2.972E+00     110 A        54 A        39 A   
  25.00 keV   3.042E-01  3.020E+00     119 A        58 A        42 A   
  27.50 keV   3.190E-01  3.060E+00     128 A        61 A        45 A   
  30.00 keV   3.332E-01  3.094E+00     136 A        65 A        48 A   
  32.50 keV   3.468E-01  3.123E+00     145 A        69 A        50 A   
  35.00 keV   3.599E-01  3.148E+00     154 A        72 A        53 A   
  37.50 keV   3.725E-01  3.169E+00     162 A        76 A        55 A   
  40.00 keV   3.847E-01  3.187E+00     171 A        79 A        58 A   
