 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> September 23, 2017 
 ==================================================================

 Disk File Name = SRIM Outputs\Gold in Butane, n-Butane (ICRU-340) (gas).txt

 Ion = Gold [79] , Mass = 196.967 amu

 Target Density =  6.4685E-06 g/cm3 = 9.3829E+17 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    071.43    017.34   
      C      6    028.57    082.66   
 ====================================
 Bragg Correction = 3.72%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   2.75 MeV   1.987E+01  1.395E+01  134.35 mm     8.89 mm     8.42 mm  
   3.00 MeV   2.016E+01  1.351E+01  145.71 mm     9.45 mm     8.98 mm  
   3.25 MeV   2.041E+01  1.310E+01  157.12 mm     9.99 mm     9.53 mm  
   3.50 MeV   2.061E+01  1.272E+01  168.59 mm    10.51 mm    10.08 mm  
   3.75 MeV   2.079E+01  1.237E+01  180.13 mm    11.02 mm    10.62 mm  
   4.00 MeV   2.094E+01  1.204E+01  191.74 mm    11.52 mm    11.16 mm  
   4.50 MeV   2.118E+01  1.143E+01  215.15 mm    12.70 mm    12.22 mm  
   5.00 MeV   2.135E+01  1.089E+01  238.84 mm    13.82 mm    13.27 mm  
   5.50 MeV   2.147E+01  1.041E+01  262.80 mm    14.88 mm    14.31 mm  
   6.00 MeV   2.156E+01  9.981E+00  287.03 mm    15.91 mm    15.34 mm  
   6.50 MeV   2.163E+01  9.588E+00  311.53 mm    16.90 mm    16.36 mm  
   7.00 MeV   2.169E+01  9.231E+00  336.27 mm    17.87 mm    17.37 mm  
   8.00 MeV   2.181E+01  8.603E+00  386.44 mm    20.34 mm    19.38 mm  
   9.00 MeV   2.197E+01  8.067E+00  437.35 mm    22.63 mm    21.37 mm  
  10.00 MeV   2.219E+01  7.604E+00  488.80 mm    24.77 mm    23.33 mm  
  11.00 MeV   2.251E+01  7.199E+00  540.54 mm    26.78 mm    25.25 mm  
  12.00 MeV   2.292E+01  6.841E+00  592.32 mm    28.68 mm    27.13 mm  
  13.00 MeV   2.342E+01  6.522E+00  643.90 mm    30.45 mm    28.96 mm  
  14.00 MeV   2.403E+01  6.236E+00  695.05 mm    32.13 mm    30.74 mm  
  15.00 MeV   2.473E+01  5.978E+00  745.56 mm    33.69 mm    32.46 mm  
  16.00 MeV   2.553E+01  5.743E+00  795.26 mm    35.16 mm    34.12 mm  
  17.00 MeV   2.641E+01  5.528E+00  844.00 mm    36.53 mm    35.71 mm  
  18.00 MeV   2.738E+01  5.331E+00  891.66 mm    37.80 mm    37.23 mm  
  20.00 MeV   2.954E+01  4.982E+00  983.32 mm    41.12 mm    40.07 mm  
  22.50 MeV   3.261E+01  4.613E+00    1.09 m     45.05 mm    43.24 mm  
  25.00 MeV   3.599E+01  4.301E+00    1.19 m     48.20 mm    46.02 mm  
  27.50 MeV   3.960E+01  4.034E+00    1.28 m     50.77 mm    48.44 mm  
  30.00 MeV   4.337E+01  3.801E+00    1.37 m     52.89 mm    50.56 mm  
  32.50 MeV   4.723E+01  3.597E+00    1.45 m     54.66 mm    52.41 mm  
  35.00 MeV   5.113E+01  3.417E+00    1.52 m     56.15 mm    54.05 mm  
  37.50 MeV   5.502E+01  3.255E+00    1.59 m     57.44 mm    55.50 mm  
  40.00 MeV   5.887E+01  3.110E+00    1.65 m     58.54 mm    56.79 mm  
  45.00 MeV   6.634E+01  2.860E+00    1.77 m     61.51 mm    58.99 mm  
  50.00 MeV   7.340E+01  2.651E+00    1.88 m     63.82 mm    60.80 mm  
  55.00 MeV   7.999E+01  2.473E+00    1.97 m     65.70 mm    62.32 mm  
  60.00 MeV   8.607E+01  2.320E+00    2.06 m     67.28 mm    63.61 mm  
  65.00 MeV   9.166E+01  2.187E+00    2.15 m     68.62 mm    64.74 mm  
  70.00 MeV   9.679E+01  2.069E+00    2.23 m     69.80 mm    65.73 mm  
  80.00 MeV   1.058E+02  1.872E+00    2.38 m     73.33 mm    67.41 mm  
  90.00 MeV   1.132E+02  1.712E+00    2.52 m     76.22 mm    68.79 mm  
 100.00 MeV   1.195E+02  1.580E+00    2.65 m     78.69 mm    69.96 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  6.4683E-05                 eV / Angstrom 
  6.4683E-04                keV / micron   
  6.4683E-04                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  6.8938E+00                 eV / (1E15 atoms/cm2)
  1.9497E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
