 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> December 05, 2017 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/22Ne-C.dat

 Ion = Neon         [10] , Mass = 22 amu

 Density =  2.2530E+00 g/cm3 = 1.1296E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Neon         [10] , Mass = 22 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   7.00 MeV   1.235E+01  3.759E-02    3.78 um     1418 A      1727 A   
   8.00 MeV   1.261E+01  3.362E-02    4.13 um     1514 A      1768 A   
   9.00 MeV   1.277E+01  3.046E-02    4.48 um     1601 A      1806 A   
  10.00 MeV   1.287E+01  2.787E-02    4.83 um     1681 A      1840 A   
  11.00 MeV   1.292E+01  2.572E-02    5.17 um     1757 A      1872 A   
  12.00 MeV   1.293E+01  2.389E-02    5.51 um     1829 A      1903 A   
  13.00 MeV   1.292E+01  2.233E-02    5.86 um     1898 A      1932 A   
  14.00 MeV   1.288E+01  2.096E-02    6.20 um     1965 A      1960 A   
  15.00 MeV   1.282E+01  1.977E-02    6.54 um     2030 A      1987 A   
  16.00 MeV   1.275E+01  1.871E-02    6.89 um     2094 A      2014 A   
  17.00 MeV   1.266E+01  1.776E-02    7.24 um     2156 A      2040 A   
  18.00 MeV   1.257E+01  1.691E-02    7.59 um     2217 A      2065 A   
  20.00 MeV   1.238E+01  1.545E-02    8.30 um     2443 A      2115 A   
  22.50 MeV   1.211E+01  1.396E-02    9.21 um     2768 A      2175 A   
  25.00 MeV   1.184E+01  1.275E-02   10.13 um     3071 A      2235 A   
  27.50 MeV   1.157E+01  1.174E-02   11.08 um     3358 A      2294 A   
  30.00 MeV   1.130E+01  1.089E-02   12.05 um     3635 A      2353 A   
  32.50 MeV   1.104E+01  1.016E-02   13.04 um     3904 A      2413 A   
  35.00 MeV   1.079E+01  9.528E-03   14.06 um     4168 A      2472 A   
  37.50 MeV   1.054E+01  8.973E-03   15.09 um     4427 A      2533 A   
  40.00 MeV   1.030E+01  8.483E-03   16.16 um     4683 A      2594 A   
  45.00 MeV   9.883E+00  7.654E-03   18.36 um     5633 A      2719 A   
  50.00 MeV   9.523E+00  6.980E-03   20.64 um     6507 A      2847 A   
  55.00 MeV   9.123E+00  6.421E-03   23.02 um     7337 A      2979 A   
  60.00 MeV   8.785E+00  5.949E-03   25.50 um     8142 A      3116 A   
  65.00 MeV   8.471E+00  5.545E-03   28.07 um     8929 A      3257 A   
  70.00 MeV   8.178E+00  5.195E-03   30.74 um     9703 A      3403 A   
  80.00 MeV   7.645E+00  4.618E-03   36.35 um     1.26 um     3709 A   
  90.00 MeV   7.174E+00  4.162E-03   42.34 um     1.52 um     4035 A   
  92.00 MeV   7.090E+00  4.082E-03   43.58 um     1.53 um     4102 A   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.2529E+01                eV/Angstrom 
  2.2529E+02                keV/micron   
  2.2529E+02                MeV/mm       
  1.0000E+00                keV/(ug/cm2) 
  1.0000E+00                MeV/(mg/cm2) 
  1.0000E+03                keV/(mg/cm2) 
  1.9945E+01                 eV/(1E15 atoms/cm2)
  1.7117E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
