 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> December 14, 2018 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/84Kr-isobutane_16.0torr.dat

 Ion = Krypton      [36] , Mass = 84 amu

 Density =  5.1752E-05 g/cm3 = 7.5065E+18 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    028.57    082.66   
      H      1    071.43    017.34   
 ====================================
 Bragg Correction = 3.72%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Krypton      [36] , Mass = 84 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
  10.00 keV   1.107E+00  7.139E+00  366.08 um    70.04 um    55.75 um  
  11.00 keV   1.161E+00  7.314E+00  387.65 um    73.37 um    58.73 um  
  12.00 keV   1.213E+00  7.472E+00  408.70 um    76.58 um    61.61 um  
  13.00 keV   1.262E+00  7.615E+00  429.29 um    79.69 um    64.41 um  
  14.00 keV   1.310E+00  7.744E+00  449.47 um    82.71 um    67.13 um  
  15.00 keV   1.356E+00  7.863E+00  469.30 um    85.64 um    69.79 um  
  16.00 keV   1.400E+00  7.972E+00  488.79 um    88.50 um    72.39 um  
  17.00 keV   1.443E+00  8.072E+00  508.00 um    91.30 um    74.94 um  
  18.00 keV   1.485E+00  8.165E+00  526.94 um    94.03 um    77.43 um  
  20.00 keV   1.566E+00  8.330E+00  564.12 um    99.40 um    82.30 um  
  22.50 keV   1.661E+00  8.506E+00  609.45 um   105.89 um    88.16 um  
  25.00 keV   1.750E+00  8.655E+00  653.72 um   112.12 um    93.82 um  
  27.50 keV   1.836E+00  8.781E+00  697.10 um   118.14 um    99.31 um  
  30.00 keV   1.917E+00  8.889E+00  739.71 um   123.98 um   104.64 um  
  32.50 keV   1.996E+00  8.982E+00  781.66 um   129.67 um   109.85 um  
