 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> October 19, 2017 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/70Ga-V.dat

 Ion = Gallium      [31] , Mass = 70 amu

 Density =  5.9600E+00 g/cm3 = 7.0455E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      V     23    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Gallium      [31] , Mass = 70 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   1.031E+01  4.868E-01    1.99 um     2531 A      2893 A   
   9.00 MeV   1.122E+01  4.468E-01    2.14 um     2589 A      2999 A   
  10.00 MeV   1.205E+01  4.136E-01    2.28 um     2636 A      3089 A   
  11.00 MeV   1.282E+01  3.854E-01    2.40 um     2676 A      3168 A   
  12.00 MeV   1.352E+01  3.612E-01    2.53 um     2711 A      3238 A   
  13.00 MeV   1.417E+01  3.401E-01    2.64 um     2742 A      3300 A   
  14.00 MeV   1.476E+01  3.216E-01    2.75 um     2769 A      3356 A   
  15.00 MeV   1.531E+01  3.052E-01    2.86 um     2794 A      3407 A   
  16.00 MeV   1.582E+01  2.905E-01    2.97 um     2816 A      3453 A   
  17.00 MeV   1.629E+01  2.773E-01    3.07 um     2836 A      3496 A   
  18.00 MeV   1.673E+01  2.654E-01    3.17 um     2855 A      3536 A   
  20.00 MeV   1.753E+01  2.446E-01    3.36 um     2894 A      3608 A   
  22.50 MeV   1.840E+01  2.232E-01    3.59 um     2941 A      3687 A   
  25.00 MeV   1.916E+01  2.055E-01    3.81 um     2982 A      3756 A   
  27.50 MeV   1.984E+01  1.906E-01    4.02 um     3018 A      3817 A   
  30.00 MeV   2.045E+01  1.779E-01    4.22 um     3051 A      3872 A   
  32.50 MeV   2.101E+01  1.669E-01    4.42 um     3081 A      3923 A   
  35.00 MeV   2.152E+01  1.573E-01    4.62 um     3108 A      3969 A   
  37.50 MeV   2.199E+01  1.488E-01    4.81 um     3134 A      4012 A   
  40.00 MeV   2.243E+01  1.413E-01    4.99 um     3158 A      4051 A   
  45.00 MeV   2.322E+01  1.285E-01    5.36 um     3223 A      4124 A   
  50.00 MeV   2.391E+01  1.179E-01    5.71 um     3281 A      4189 A   
  55.00 MeV   2.451E+01  1.091E-01    6.05 um     3335 A      4247 A   
  60.00 MeV   2.504E+01  1.016E-01    6.39 um     3384 A      4301 A   
  65.00 MeV   2.551E+01  9.514E-02    6.72 um     3431 A      4350 A   
  70.00 MeV   2.593E+01  8.951E-02    7.05 um     3475 A      4396 A   
  80.00 MeV   2.661E+01  8.015E-02    7.68 um     3613 A      4481 A   
  90.00 MeV   2.713E+01  7.267E-02    8.30 um     3738 A      4557 A   
 100.00 MeV   2.751E+01  6.656E-02    8.91 um     3855 A      4626 A   
 110.00 MeV   2.779E+01  6.146E-02    9.52 um     3966 A      4691 A   
 120.00 MeV   2.798E+01  5.713E-02   10.12 um     4071 A      4752 A   
 130.00 MeV   2.809E+01  5.341E-02   10.71 um     4171 A      4809 A   
 140.00 MeV   2.815E+01  5.017E-02   11.31 um     4269 A      4864 A   
 150.00 MeV   2.841E+01  4.733E-02   11.90 um     4363 A      4917 A   
 160.00 MeV   2.850E+01  4.481E-02   12.49 um     4453 A      4967 A   
