 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 08, 2019 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/100In-Zn.dat

 Ion = Indium       [49] , Mass = 100 amu

 Density =  7.1400E+00 g/cm3 = 6.5755E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Zn     30    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Indium       [49] , Mass = 100 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
  37.50 MeV   1.774E+01  4.547E-01    5.01 um     4922 A      6074 A   
  40.00 MeV   1.851E+01  4.328E-01    5.19 um     4965 A      6166 A   
  45.00 MeV   1.997E+01  3.953E-01    5.54 um     5052 A      6326 A   
  50.00 MeV   2.135E+01  3.642E-01    5.87 um     5124 A      6463 A   
  55.00 MeV   2.264E+01  3.381E-01    6.18 um     5186 A      6582 A   
  60.00 MeV   2.385E+01  3.158E-01    6.48 um     5239 A      6686 A   
  65.00 MeV   2.499E+01  2.965E-01    6.76 um     5286 A      6778 A   
  70.00 MeV   2.606E+01  2.796E-01    7.03 um     5328 A      6861 A   
  80.00 MeV   2.802E+01  2.514E-01    7.54 um     5423 A      7004 A   
  90.00 MeV   2.975E+01  2.287E-01    8.02 um     5503 A      7124 A   
 100.00 MeV   3.128E+01  2.101E-01    8.47 um     5572 A      7228 A   
 110.00 MeV   3.263E+01  1.945E-01    8.90 um     5633 A      7319 A   
 120.00 MeV   3.383E+01  1.812E-01    9.32 um     5687 A      7399 A   
 130.00 MeV   3.489E+01  1.698E-01    9.73 um     5737 A      7472 A   
 140.00 MeV   3.582E+01  1.598E-01   10.12 um     5783 A      7538 A   
 150.00 MeV   3.665E+01  1.510E-01   10.50 um     5825 A      7599 A   
 160.00 MeV   3.738E+01  1.432E-01   10.88 um     5865 A      7655 A   
 170.00 MeV   3.802E+01  1.362E-01   11.25 um     5903 A      7707 A   
 180.00 MeV   3.859E+01  1.299E-01   11.61 um     5939 A      7756 A   
 200.00 MeV   3.951E+01  1.191E-01   12.32 um     6048 A      7846 A   
 225.00 MeV   4.093E+01  1.079E-01   13.19 um     6197 A      7947 A   
 250.00 MeV   4.178E+01  9.885E-02   14.03 um     6334 A      8036 A   
 275.00 MeV   4.253E+01  9.126E-02   14.86 um     6461 A      8118 A   
 300.00 MeV   4.310E+01  8.483E-02   15.68 um     6582 A      8193 A   
 325.00 MeV   4.353E+01  7.930E-02   16.48 um     6697 A      8263 A   
 350.00 MeV   4.383E+01  7.449E-02   17.28 um     6808 A      8328 A   
 375.00 MeV   4.403E+01  7.026E-02   18.08 um     6915 A      8391 A   
 400.00 MeV   4.415E+01  6.652E-02   18.87 um     7019 A      8450 A   
 450.00 MeV   4.418E+01  6.018E-02   20.45 um     7392 A      8562 A   
 500.00 MeV   4.401E+01  5.501E-02   22.04 um     7747 A      8667 A   
 550.00 MeV   4.371E+01  5.071E-02   23.63 um     8090 A      8768 A   
 600.00 MeV   4.330E+01  4.707E-02   25.24 um     8423 A      8864 A   
 650.00 MeV   4.282E+01  4.394E-02   26.86 um     8749 A      8958 A   
 700.00 MeV   4.230E+01  4.123E-02   28.51 um     9071 A      9049 A   
 800.00 MeV   4.118E+01  3.675E-02   31.86 um     1.03 um     9229 A   
 900.00 MeV   4.001E+01  3.319E-02   35.31 um     1.14 um     9405 A   
   1.00 GeV   3.884E+01  3.029E-02   38.86 um     1.25 um     9582 A   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  7.1398E+01                eV/Angstrom 
  7.1398E+02                keV/micron   
  7.1398E+02                MeV/mm       
  1.0000E+00                keV/(ug/cm2) 
  1.0000E+00                MeV/(mg/cm2) 
  1.0000E+03                keV/(mg/cm2) 
  1.0858E+02                 eV/(1E15 atoms/cm2)
  6.9310E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
