 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> July 21, 2019 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/20Ne-isobutane_10.0torr.dat

 Ion = Neon         [10] , Mass = 20 amu

 Density =  3.2345E-05 g/cm3 = 4.6916E+18 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    028.57    082.66   
      H      1    071.43    017.34   
 ====================================
 Bragg Correction = 3.72%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Neon         [10] , Mass = 20 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   2.50 MeV   1.383E+01  1.202E-01   94.87 mm     4.40 mm     5.50 mm  
   2.75 MeV   1.456E+01  1.113E-01  100.25 mm     4.50 mm     5.60 mm  
   3.00 MeV   1.525E+01  1.038E-01  105.39 mm     4.59 mm     5.69 mm  
   3.25 MeV   1.589E+01  9.730E-02  110.31 mm     4.66 mm     5.77 mm  
   3.50 MeV   1.647E+01  9.162E-02  115.05 mm     4.73 mm     5.85 mm  
   3.75 MeV   1.701E+01  8.663E-02  119.63 mm     4.79 mm     5.92 mm  
   4.00 MeV   1.749E+01  8.218E-02  124.08 mm     4.85 mm     5.98 mm  
   4.50 MeV   1.833E+01  7.463E-02  132.66 mm     5.03 mm     6.09 mm  
   5.00 MeV   1.901E+01  6.844E-02  140.90 mm     5.18 mm     6.19 mm  
   5.50 MeV   1.955E+01  6.326E-02  148.88 mm     5.33 mm     6.27 mm  
   6.00 MeV   1.998E+01  5.886E-02  156.66 mm     5.46 mm     6.35 mm  
   6.50 MeV   2.031E+01  5.508E-02  164.31 mm     5.58 mm     6.42 mm  
   7.00 MeV   2.056E+01  5.178E-02  171.85 mm     5.70 mm     6.49 mm  
   8.00 MeV   2.087E+01  4.631E-02  186.72 mm     6.10 mm     6.61 mm  
   9.00 MeV   2.100E+01  4.195E-02  201.45 mm     6.47 mm     6.73 mm  
  10.00 MeV   2.100E+01  3.839E-02  216.14 mm     6.81 mm     6.83 mm  
  11.00 MeV   2.091E+01  3.542E-02  230.86 mm     7.14 mm     6.92 mm  
  12.00 MeV   2.077E+01  3.291E-02  245.66 mm     7.46 mm     7.02 mm  
  13.00 MeV   2.058E+01  3.075E-02  260.59 mm     7.77 mm     7.10 mm  
  14.00 MeV   2.036E+01  2.887E-02  275.67 mm     8.07 mm     7.19 mm  
  15.00 MeV   2.013E+01  2.722E-02  290.92 mm     8.37 mm     7.27 mm  
  16.00 MeV   1.987E+01  2.576E-02  306.35 mm     8.66 mm     7.35 mm  
  17.00 MeV   1.961E+01  2.446E-02  321.99 mm     8.95 mm     7.43 mm  
  18.00 MeV   1.934E+01  2.329E-02  337.84 mm     9.24 mm     7.51 mm  
  20.00 MeV   1.879E+01  2.128E-02  370.25 mm    10.34 mm     7.67 mm  
  22.50 MeV   1.809E+01  1.923E-02  412.12 mm    11.94 mm     7.87 mm  
  25.00 MeV   1.742E+01  1.756E-02  455.62 mm    13.46 mm     8.07 mm  
  27.50 MeV   1.677E+01  1.617E-02  500.81 mm    14.92 mm     8.27 mm  
  30.00 MeV   1.615E+01  1.500E-02  547.74 mm    16.36 mm     8.48 mm  
  32.50 MeV   1.557E+01  1.399E-02  596.44 mm    17.77 mm     8.69 mm  
  35.00 MeV   1.502E+01  1.312E-02  646.94 mm    19.17 mm     8.91 mm  
  37.50 MeV   1.451E+01  1.235E-02  699.25 mm    20.57 mm     9.14 mm  
  40.00 MeV   1.403E+01  1.168E-02  753.39 mm    21.97 mm     9.38 mm  
  45.00 MeV   1.320E+01  1.054E-02  866.92 mm    27.26 mm     9.87 mm  
  50.00 MeV   1.237E+01  9.609E-03  987.84 mm    32.22 mm    10.40 mm  
