 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 14, 2019 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/81Sr-Cu.dat

 Ion = Strontium    [38] , Mass = 81 amu

 Density =  8.9200E+00 g/cm3 = 8.4531E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Cu     29    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Strontium    [38] , Mass = 81 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   6.604E+00  7.592E-01    1.60 um     2696 A      2857 A   
   9.00 MeV   7.279E+00  6.997E-01    1.74 um     2793 A      3017 A   
  10.00 MeV   7.925E+00  6.498E-01    1.87 um     2875 A      3155 A   
  11.00 MeV   8.543E+00  6.073E-01    1.99 um     2943 A      3276 A   
  12.00 MeV   9.133E+00  5.705E-01    2.11 um     3002 A      3383 A   
  13.00 MeV   9.697E+00  5.385E-01    2.21 um     3053 A      3479 A   
  14.00 MeV   1.024E+01  5.102E-01    2.32 um     3098 A      3565 A   
  15.00 MeV   1.075E+01  4.850E-01    2.42 um     3138 A      3643 A   
  16.00 MeV   1.124E+01  4.625E-01    2.51 um     3174 A      3714 A   
  17.00 MeV   1.172E+01  4.422E-01    2.60 um     3206 A      3779 A   
  18.00 MeV   1.217E+01  4.237E-01    2.69 um     3235 A      3839 A   
  20.00 MeV   1.304E+01  3.916E-01    2.86 um     3290 A      3947 A   
  22.50 MeV   1.403E+01  3.582E-01    3.06 um     3350 A      4061 A   
  25.00 MeV   1.495E+01  3.306E-01    3.25 um     3400 A      4160 A   
  27.50 MeV   1.581E+01  3.072E-01    3.42 um     3443 A      4246 A   
  30.00 MeV   1.661E+01  2.873E-01    3.59 um     3480 A      4321 A   
  32.50 MeV   1.737E+01  2.700E-01    3.75 um     3513 A      4389 A   
  35.00 MeV   1.808E+01  2.548E-01    3.90 um     3542 A      4450 A   
  37.50 MeV   1.875E+01  2.414E-01    4.05 um     3568 A      4505 A   
  40.00 MeV   1.939E+01  2.294E-01    4.20 um     3592 A      4555 A   
  45.00 MeV   2.058E+01  2.090E-01    4.47 um     3644 A      4645 A   
  50.00 MeV   2.167E+01  1.922E-01    4.73 um     3688 A      4722 A   
  55.00 MeV   2.266E+01  1.781E-01    4.98 um     3727 A      4789 A   
  60.00 MeV   2.356E+01  1.661E-01    5.22 um     3762 A      4850 A   
  65.00 MeV   2.439E+01  1.557E-01    5.45 um     3793 A      4904 A   
  70.00 MeV   2.516E+01  1.467E-01    5.68 um     3822 A      4953 A   
  80.00 MeV   2.650E+01  1.316E-01    6.11 um     3896 A      5039 A   
  90.00 MeV   2.765E+01  1.195E-01    6.52 um     3961 A      5114 A   
 100.00 MeV   2.861E+01  1.096E-01    6.91 um     4019 A      5179 A   
 110.00 MeV   2.943E+01  1.013E-01    7.30 um     4072 A      5238 A   
 120.00 MeV   3.013E+01  9.431E-02    7.67 um     4121 A      5291 A   
 130.00 MeV   3.071E+01  8.826E-02    8.04 um     4166 A      5340 A   
 140.00 MeV   3.120E+01  8.298E-02    8.40 um     4210 A      5385 A   
 150.00 MeV   3.161E+01  7.835E-02    8.75 um     4251 A      5427 A   
 160.00 MeV   3.195E+01  7.423E-02    9.10 um     4290 A      5467 A   
 170.00 MeV   3.229E+01  7.056E-02    9.45 um     4328 A      5504 A   
 180.00 MeV   3.251E+01  6.726E-02    9.80 um     4365 A      5540 A   
 200.00 MeV   3.266E+01  6.156E-02   10.48 um     4489 A      5607 A   
 225.00 MeV   3.287E+01  5.573E-02   11.34 um     4667 A      5685 A   
 250.00 MeV   3.290E+01  5.098E-02   12.19 um     4837 A      5757 A   
 275.00 MeV   3.281E+01  4.702E-02   13.04 um     5000 A      5825 A   
 300.00 MeV   3.263E+01  4.366E-02   13.89 um     5159 A      5890 A   
 325.00 MeV   3.238E+01  4.078E-02   14.75 um     5315 A      5953 A   
 350.00 MeV   3.208E+01  3.828E-02   15.62 um     5469 A      6014 A   
 375.00 MeV   3.174E+01  3.608E-02   16.50 um     5621 A      6073 A   
 400.00 MeV   3.138E+01  3.414E-02   17.38 um     5772 A      6132 A   
 450.00 MeV   3.062E+01  3.086E-02   19.19 um     6335 A      6247 A   
 500.00 MeV   2.984E+01  2.818E-02   21.04 um     6877 A      6360 A   
 550.00 MeV   2.906E+01  2.595E-02   22.94 um     7405 A      6473 A   
 600.00 MeV   2.831E+01  2.407E-02   24.90 um     7923 A      6587 A   
 650.00 MeV   2.758E+01  2.246E-02   26.90 um     8435 A      6702 A   
 700.00 MeV   2.689E+01  2.106E-02   28.96 um     8941 A      6819 A   
 800.00 MeV   2.561E+01  1.875E-02   33.23 um     1.08 um     7057 A   
 900.00 MeV   2.446E+01  1.692E-02   37.70 um     1.26 um     7306 A   
   1.00 GeV   2.343E+01  1.543E-02   42.38 um     1.42 um     7565 A   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.9197E+01                eV/Angstrom 
  8.9197E+02                keV/micron   
  8.9197E+02                MeV/mm       
  1.0000E+00                keV/(ug/cm2) 
  1.0000E+00                MeV/(mg/cm2) 
  1.0000E+03                keV/(mg/cm2) 
  1.0552E+02                 eV/(1E15 atoms/cm2)
  9.1971E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
