 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> October 19, 2017 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/69As-V.dat

 Ion = Arsenic      [33] , Mass = 69 amu

 Density =  5.9600E+00 g/cm3 = 7.0455E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      V     23    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Arsenic      [33] , Mass = 69 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   1.059E+01  5.344E-01    1.93 um     2531 A      2868 A   
   9.00 MeV   1.155E+01  4.908E-01    2.07 um     2589 A      2975 A   
  10.00 MeV   1.243E+01  4.545E-01    2.20 um     2637 A      3066 A   
  11.00 MeV   1.323E+01  4.237E-01    2.32 um     2678 A      3146 A   
  12.00 MeV   1.397E+01  3.972E-01    2.44 um     2713 A      3216 A   
  13.00 MeV   1.466E+01  3.741E-01    2.55 um     2744 A      3279 A   
  14.00 MeV   1.528E+01  3.538E-01    2.66 um     2771 A      3335 A   
  15.00 MeV   1.586E+01  3.359E-01    2.76 um     2796 A      3387 A   
  16.00 MeV   1.640E+01  3.198E-01    2.86 um     2818 A      3434 A   
  17.00 MeV   1.690E+01  3.053E-01    2.96 um     2838 A      3477 A   
  18.00 MeV   1.737E+01  2.922E-01    3.06 um     2857 A      3517 A   
  20.00 MeV   1.821E+01  2.694E-01    3.24 um     2896 A      3590 A   
  22.50 MeV   1.914E+01  2.459E-01    3.46 um     2942 A      3668 A   
  25.00 MeV   1.996E+01  2.265E-01    3.67 um     2981 A      3737 A   
  27.50 MeV   2.069E+01  2.101E-01    3.87 um     3017 A      3799 A   
  30.00 MeV   2.136E+01  1.962E-01    4.07 um     3049 A      3854 A   
  32.50 MeV   2.196E+01  1.841E-01    4.26 um     3078 A      3904 A   
  35.00 MeV   2.252E+01  1.735E-01    4.45 um     3104 A      3950 A   
  37.50 MeV   2.304E+01  1.642E-01    4.63 um     3129 A      3993 A   
  40.00 MeV   2.352E+01  1.559E-01    4.81 um     3152 A      4032 A   
  45.00 MeV   2.440E+01  1.418E-01    5.15 um     3213 A      4104 A   
  50.00 MeV   2.516E+01  1.302E-01    5.49 um     3268 A      4168 A   
  55.00 MeV   2.585E+01  1.205E-01    5.82 um     3318 A      4226 A   
  60.00 MeV   2.645E+01  1.122E-01    6.13 um     3364 A      4278 A   
  65.00 MeV   2.699E+01  1.051E-01    6.45 um     3407 A      4327 A   
  70.00 MeV   2.747E+01  9.890E-02    6.75 um     3448 A      4372 A   
  80.00 MeV   2.826E+01  8.858E-02    7.35 um     3574 A      4454 A   
  90.00 MeV   2.888E+01  8.034E-02    7.94 um     3688 A      4528 A   
 100.00 MeV   2.936E+01  7.359E-02    8.51 um     3794 A      4595 A   
 110.00 MeV   2.971E+01  6.796E-02    9.07 um     3894 A      4657 A   
 120.00 MeV   2.997E+01  6.319E-02    9.64 um     3988 A      4716 A   
 130.00 MeV   3.014E+01  5.908E-02   10.19 um     4079 A      4771 A   
 140.00 MeV   3.031E+01  5.551E-02   10.75 um     4166 A      4823 A   
 150.00 MeV   3.060E+01  5.237E-02   11.29 um     4251 A      4873 A   
 160.00 MeV   3.071E+01  4.959E-02   11.84 um     4332 A      4921 A   
 170.00 MeV   3.070E+01  4.711E-02   12.39 um     4411 A      4967 A   
 180.00 MeV   3.068E+01  4.488E-02   12.93 um     4488 A      5012 A   
 200.00 MeV   3.054E+01  4.103E-02   14.03 um     4767 A      5099 A   
 225.00 MeV   3.021E+01  3.711E-02   15.40 um     5172 A      5202 A   
 250.00 MeV   2.978E+01  3.391E-02   16.80 um     5556 A      5302 A   
 275.00 MeV   2.928E+01  3.125E-02   18.22 um     5926 A      5400 A   
 300.00 MeV   2.874E+01  2.900E-02   19.66 um     6286 A      5496 A   
 325.00 MeV   2.818E+01  2.707E-02   21.14 um     6639 A      5591 A   
 350.00 MeV   2.762E+01  2.540E-02   22.64 um     6987 A      5687 A   
 375.00 MeV   2.706E+01  2.393E-02   24.17 um     7332 A      5782 A   
 400.00 MeV   2.651E+01  2.263E-02   25.73 um     7675 A      5879 A   
 450.00 MeV   2.545E+01  2.043E-02   28.96 um     8958 A      6074 A   
 500.00 MeV   2.447E+01  1.865E-02   32.32 um     1.02 um     6273 A   
 550.00 MeV   2.357E+01  1.716E-02   35.81 um     1.13 um     6479 A   
 600.00 MeV   2.274E+01  1.591E-02   39.43 um     1.25 um     6691 A   
 650.00 MeV   2.198E+01  1.483E-02   43.18 um     1.36 um     6910 A   
 700.00 MeV   2.128E+01  1.390E-02   47.06 um     1.47 um     7135 A   
 800.00 MeV   2.006E+01  1.237E-02   55.18 um     1.87 um     7608 A   
 900.00 MeV   1.901E+01  1.115E-02   63.77 um     2.23 um     8109 A   
   1.00 GeV   1.811E+01  1.016E-02   72.81 um     2.58 um     8638 A   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  5.9598E+01                eV/Angstrom 
  5.9598E+02                keV/micron   
  5.9598E+02                MeV/mm       
  1.0000E+00                keV/(ug/cm2) 
  1.0000E+00                MeV/(mg/cm2) 
  1.0000E+03                keV/(mg/cm2) 
  8.4590E+01                 eV/(1E15 atoms/cm2)
  9.8147E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
