 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> July 18, 2019 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/21Na-isobutane_5.0torr.dat

 Ion = Sodium       [11] , Mass = 21 amu

 Density =  1.6172E-05 g/cm3 = 2.3458E+18 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    028.57    082.66   
      H      1    071.43    017.34   
 ====================================
 Bragg Correction = 3.72%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Sodium       [11] , Mass = 21 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   2.25 MeV   1.373E+01  1.611E-01  181.70 mm     9.43 mm    11.94 mm  
   2.50 MeV   1.477E+01  1.482E-01  192.40 mm     9.63 mm    12.18 mm  
   2.75 MeV   1.576E+01  1.374E-01  202.39 mm     9.80 mm    12.39 mm  
   3.00 MeV   1.669E+01  1.281E-01  211.82 mm     9.94 mm    12.57 mm  
   3.25 MeV   1.756E+01  1.202E-01  220.75 mm    10.06 mm    12.74 mm  
   3.50 MeV   1.835E+01  1.132E-01  229.29 mm    10.18 mm    12.88 mm  
   3.75 MeV   1.909E+01  1.071E-01  237.48 mm    10.28 mm    13.01 mm  
   4.00 MeV   1.976E+01  1.016E-01  245.38 mm    10.37 mm    13.12 mm  
   4.50 MeV   2.091E+01  9.234E-02  260.49 mm    10.64 mm    13.33 mm  
   5.00 MeV   2.184E+01  8.472E-02  274.86 mm    10.88 mm    13.51 mm  
   5.50 MeV   2.259E+01  7.834E-02  288.71 mm    11.09 mm    13.66 mm  
   6.00 MeV   2.317E+01  7.292E-02  302.16 mm    11.28 mm    13.80 mm  
   6.50 MeV   2.362E+01  6.826E-02  315.32 mm    11.47 mm    13.93 mm  
   7.00 MeV   2.396E+01  6.419E-02  328.27 mm    11.64 mm    14.05 mm  
   8.00 MeV   2.437E+01  5.744E-02  353.77 mm    12.23 mm    14.26 mm  
   9.00 MeV   2.453E+01  5.206E-02  378.98 mm    12.78 mm    14.44 mm  
  10.00 MeV   2.452E+01  4.766E-02  404.13 mm    13.30 mm    14.61 mm  
  11.00 MeV   2.440E+01  4.399E-02  429.35 mm    13.80 mm    14.77 mm  
  12.00 MeV   2.420E+01  4.088E-02  454.74 mm    14.29 mm    14.92 mm  
  13.00 MeV   2.395E+01  3.821E-02  480.37 mm    14.78 mm    15.07 mm  
  14.00 MeV   2.367E+01  3.588E-02  506.29 mm    15.25 mm    15.21 mm  
  15.00 MeV   2.337E+01  3.384E-02  532.53 mm    15.72 mm    15.34 mm  
  16.00 MeV   2.305E+01  3.203E-02  559.13 mm    16.19 mm    15.48 mm  
