 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> October 18, 2017 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/68Rb-V.dat

 Ion = Rubidium     [37] , Mass = 68 amu

 Density =  5.9600E+00 g/cm3 = 7.0455E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      V     23    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Rubidium     [37] , Mass = 68 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   1.083E+01  6.398E-01    1.79 um     2464 A      2747 A   
   9.00 MeV   1.183E+01  5.882E-01    1.93 um     2527 A      2860 A   
  10.00 MeV   1.275E+01  5.451E-01    2.06 um     2579 A      2957 A   
  11.00 MeV   1.359E+01  5.085E-01    2.18 um     2623 A      3042 A   
  12.00 MeV   1.436E+01  4.771E-01    2.29 um     2661 A      3116 A   
  13.00 MeV   1.507E+01  4.496E-01    2.40 um     2694 A      3183 A   
  14.00 MeV   1.572E+01  4.255E-01    2.50 um     2724 A      3243 A   
  15.00 MeV   1.632E+01  4.040E-01    2.60 um     2751 A      3298 A   
  16.00 MeV   1.687E+01  3.849E-01    2.70 um     2775 A      3348 A   
  17.00 MeV   1.738E+01  3.676E-01    2.80 um     2797 A      3394 A   
  18.00 MeV   1.786E+01  3.520E-01    2.89 um     2817 A      3437 A   
  20.00 MeV   1.873E+01  3.248E-01    3.07 um     2859 A      3515 A   
  22.50 MeV   1.969E+01  2.966E-01    3.28 um     2907 A      3600 A   
  25.00 MeV   2.055E+01  2.733E-01    3.48 um     2949 A      3674 A   
  27.50 MeV   2.132E+01  2.537E-01    3.68 um     2986 A      3741 A   
  30.00 MeV   2.203E+01  2.370E-01    3.87 um     3020 A      3800 A   
  32.50 MeV   2.269E+01  2.225E-01    4.05 um     3050 A      3854 A   
  35.00 MeV   2.331E+01  2.098E-01    4.23 um     3078 A      3904 A   
  37.50 MeV   2.389E+01  1.986E-01    4.41 um     3104 A      3950 A   
  40.00 MeV   2.445E+01  1.886E-01    4.58 um     3128 A      3993 A   
  45.00 MeV   2.547E+01  1.717E-01    4.91 um     3188 A      4070 A   
  50.00 MeV   2.641E+01  1.577E-01    5.23 um     3242 A      4138 A   
  55.00 MeV   2.726E+01  1.460E-01    5.54 um     3291 A      4199 A   
  60.00 MeV   2.803E+01  1.360E-01    5.84 um     3336 A      4255 A   
  65.00 MeV   2.874E+01  1.274E-01    6.14 um     3377 A      4306 A   
  70.00 MeV   2.938E+01  1.199E-01    6.42 um     3416 A      4354 A   
  80.00 MeV   3.050E+01  1.075E-01    6.98 um     3530 A      4439 A   
  90.00 MeV   3.142E+01  9.751E-02    7.52 um     3632 A      4514 A   
 100.00 MeV   3.218E+01  8.936E-02    8.04 um     3726 A      4583 A   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  5.9598E+01                eV/Angstrom 
  5.9598E+02                keV/micron   
  5.9598E+02                MeV/mm       
  1.0000E+00                keV/(ug/cm2) 
  1.0000E+00                MeV/(mg/cm2) 
  1.0000E+03                keV/(mg/cm2) 
  8.4590E+01                 eV/(1E15 atoms/cm2)
  9.0016E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
