 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 11, 2019 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/5Li-Si.dat

 Ion = Lithium      [3] , Mass = 5 amu

 Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Lithium      [3] , Mass = 5 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   5.50 MeV   1.457E+00  1.140E-03   13.06 um     5008 A      4925 A   
   6.00 MeV   1.391E+00  1.058E-03   14.57 um     5507 A      5235 A   
   6.50 MeV   1.331E+00  9.871E-04   16.15 um     6006 A      5557 A   
   7.00 MeV   1.277E+00  9.260E-04   17.80 um     6508 A      5893 A   
   8.00 MeV   1.181E+00  8.251E-04   21.30 um     8294 A      6603 A   
   9.00 MeV   1.100E+00  7.451E-04   25.08 um     9977 A      7367 A   
  10.00 MeV   1.030E+00  6.799E-04   29.12 um     1.16 um     8181 A   
  11.00 MeV   9.673E-01  6.258E-04   33.43 um     1.32 um     9047 A   
  12.00 MeV   9.046E-01  5.801E-04   38.03 um     1.49 um     9968 A   
  13.00 MeV   8.552E-01  5.409E-04   42.92 um     1.65 um     1.09 um  
  14.00 MeV   8.116E-01  5.070E-04   48.08 um     1.82 um     1.20 um  
  15.00 MeV   7.728E-01  4.773E-04   53.52 um     1.99 um     1.31 um  
  16.00 MeV   7.379E-01  4.510E-04   59.21 um     2.16 um     1.42 um  
  17.00 MeV   7.064E-01  4.276E-04   65.17 um     2.34 um     1.54 um  
  18.00 MeV   6.778E-01  4.067E-04   71.39 um     2.51 um     1.66 um  
  20.00 MeV   6.278E-01  3.707E-04   84.59 um     3.16 um     1.92 um  
  22.50 MeV   5.758E-01  3.341E-04  102.48 um     4.09 um     2.27 um  
  25.00 MeV   5.326E-01  3.045E-04  121.91 um     4.96 um     2.65 um  
  27.50 MeV   4.961E-01  2.798E-04  142.84 um     5.82 um     3.06 um  
  30.00 MeV   4.647E-01  2.591E-04  165.25 um     6.67 um     3.49 um  
  32.50 MeV   4.375E-01  2.413E-04  189.11 um     7.52 um     3.95 um  
  35.00 MeV   4.136E-01  2.260E-04  214.41 um     8.38 um     4.44 um  
  37.50 MeV   3.925E-01  2.125E-04  241.11 um     9.24 um     4.95 um  
