 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> July 19, 2019 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/134Xe-CH2.dat

 Ion = Xenon        [54] , Mass = 134 amu

 Density =  9.3000E-01 g/cm3 = 1.1978E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    033.33    085.63   
      H      1    066.67    014.37   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Xenon        [54] , Mass = 134 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   3.25 GeV   5.460E+01  2.924E-02  464.11 um    15.69 um     1.35 um  
   3.50 GeV   5.227E+01  2.738E-02  514.42 um    17.23 um     1.44 um  
   3.75 GeV   5.021E+01  2.576E-02  566.89 um    18.76 um     1.54 um  
   4.00 GeV   4.839E+01  2.433E-02  621.41 um    20.28 um     1.63 um  
   4.50 GeV   4.499E+01  2.191E-02  736.63 um    26.02 um     1.84 um  
   5.00 GeV   4.207E+01  1.995E-02  860.20 um    31.35 um     2.06 um  
   5.50 GeV   3.955E+01  1.833E-02  991.99 um    36.47 um     2.29 um  
   6.00 GeV   3.736E+01  1.696E-02    1.13 mm    41.49 um     2.54 um  
   6.50 GeV   3.542E+01  1.579E-02    1.28 mm    46.47 um     2.80 um  
   7.00 GeV   3.370E+01  1.478E-02    1.44 mm    51.42 um     3.07 um  
   8.00 GeV   3.079E+01  1.311E-02    1.77 mm    69.82 um     3.65 um  
   9.00 GeV   2.842E+01  1.180E-02    2.13 mm    86.71 um     4.28 um  
  10.00 GeV   2.644E+01  1.074E-02    2.52 mm   102.96 um     4.96 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  9.2997E+00                eV/Angstrom 
  9.2997E+01                keV/micron   
  9.2997E+01                MeV/mm       
  1.0000E+00                keV/(ug/cm2) 
  1.0000E+00                MeV/(mg/cm2) 
  1.0000E+03                keV/(mg/cm2) 
  7.7641E+00                 eV/(1E15 atoms/cm2)
  2.6550E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
