 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 15, 2019 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/29Si-isobutane_2.0torr.dat

 Ion = Silicon      [14] , Mass = 29 amu

 Density =  6.4690E-06 g/cm3 = 9.3832E+17 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    028.57    082.66   
      H      1    071.43    017.34   
 ====================================
 Bragg Correction = 3.72%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Silicon      [14] , Mass = 29 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   2.25 MeV   1.461E+01  3.198E-01  372.80 mm    19.46 mm    23.69 mm  
   2.50 MeV   1.556E+01  2.950E-01  397.80 mm    20.02 mm    24.38 mm  
   2.75 MeV   1.647E+01  2.741E-01  421.42 mm    20.50 mm    24.99 mm  
   3.00 MeV   1.736E+01  2.562E-01  443.83 mm    20.92 mm    25.52 mm  
   3.25 MeV   1.822E+01  2.407E-01  465.19 mm    21.29 mm    26.00 mm  
   3.50 MeV   1.906E+01  2.272E-01  485.60 mm    21.62 mm    26.43 mm  
   3.75 MeV   1.986E+01  2.152E-01  505.19 mm    21.91 mm    26.82 mm  
   4.00 MeV   2.063E+01  2.045E-01  524.04 mm    22.18 mm    27.17 mm  
   4.50 MeV   2.208E+01  1.863E-01  559.82 mm    22.93 mm    27.80 mm  
   5.00 MeV   2.340E+01  1.712E-01  593.48 mm    23.57 mm    28.33 mm  
   5.50 MeV   2.458E+01  1.586E-01  625.42 mm    24.12 mm    28.80 mm  
   6.00 MeV   2.564E+01  1.479E-01  655.97 mm    24.61 mm    29.21 mm  
   6.50 MeV   2.658E+01  1.386E-01  685.36 mm    25.05 mm    29.58 mm  
   7.00 MeV   2.741E+01  1.306E-01  713.81 mm    25.46 mm    29.91 mm  
   8.00 MeV   2.879E+01  1.171E-01  768.51 mm    26.74 mm    30.50 mm  
   9.00 MeV   2.983E+01  1.063E-01  821.00 mm    27.87 mm    31.01 mm  
  10.00 MeV   3.061E+01  9.750E-02  871.94 mm    28.88 mm    31.46 mm  
  11.00 MeV   3.117E+01  9.012E-02  921.79 mm    29.82 mm    31.86 mm  
  12.00 MeV   3.157E+01  8.385E-02  970.89 mm    30.69 mm    32.24 mm  
  13.00 MeV   3.184E+01  7.845E-02    1.02 m     31.52 mm    32.58 mm  
  14.00 MeV   3.200E+01  7.376E-02    1.07 m     32.32 mm    32.91 mm  
  15.00 MeV   3.208E+01  6.963E-02    1.12 m     33.09 mm    33.21 mm  
  16.00 MeV   3.209E+01  6.596E-02    1.16 m     33.83 mm    33.51 mm  
  17.00 MeV   3.205E+01  6.269E-02    1.21 m     34.56 mm    33.79 mm  
  18.00 MeV   3.196E+01  5.975E-02    1.26 m     35.28 mm    34.06 mm  
  20.00 MeV   3.169E+01  5.468E-02    1.36 m     37.94 mm    34.58 mm  
  22.50 MeV   3.122E+01  4.950E-02    1.48 m     41.82 mm    35.19 mm  
  25.00 MeV   3.065E+01  4.527E-02    1.60 m     45.48 mm    35.78 mm  
  27.50 MeV   3.003E+01  4.174E-02    1.73 m     48.99 mm    36.36 mm  
  30.00 MeV   2.937E+01  3.876E-02    1.86 m     52.40 mm    36.92 mm  
  32.50 MeV   2.870E+01  3.620E-02    1.99 m     55.75 mm    37.49 mm  
  35.00 MeV   2.803E+01  3.397E-02    2.13 m     59.05 mm    38.05 mm  
  37.50 MeV   2.736E+01  3.202E-02    2.27 m     62.33 mm    38.61 mm  
  40.00 MeV   2.671E+01  3.030E-02    2.41 m     65.59 mm    39.17 mm  
  45.00 MeV   2.546E+01  2.738E-02    2.71 m     77.94 mm    40.33 mm  
  50.00 MeV   2.429E+01  2.500E-02    3.02 m     89.58 mm    41.52 mm  
  55.00 MeV   2.322E+01  2.302E-02    3.34 m    100.81 mm    42.76 mm  
  60.00 MeV   2.230E+01  2.135E-02    3.68 m    111.76 mm    44.04 mm  
  65.00 MeV   2.140E+01  1.992E-02    4.04 m    122.54 mm    45.38 mm  
  70.00 MeV   2.044E+01  1.867E-02    4.41 m    133.32 mm    46.79 mm  
  80.00 MeV   1.910E+01  1.662E-02    5.19 m    173.42 mm    49.78 mm  
  90.00 MeV   1.796E+01  1.500E-02    6.02 m    209.94 mm    53.02 mm  
 100.00 MeV   1.698E+01  1.368E-02    6.91 m    244.58 mm    56.50 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  6.4688E-05                eV/Angstrom 
  6.4688E-04                keV/micron   
  6.4688E-04                MeV/mm       
  1.0000E+00                keV/(ug/cm2) 
  1.0000E+00                MeV/(mg/cm2) 
  1.0000E+03                keV/(mg/cm2) 
  6.8940E+00                 eV/(1E15 atoms/cm2)
  7.5595E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
