 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 15, 2019 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/32S-isobutane_10.0torr.dat

 Ion = Sulfur       [16] , Mass = 32 amu

 Density =  3.2345E-05 g/cm3 = 4.6916E+18 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    028.57    082.66   
      H      1    071.43    017.34   
 ====================================
 Bragg Correction = 3.72%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Sulfur       [16] , Mass = 32 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   2.50 MeV   1.512E+01  4.022E-01   76.43 mm     4.03 mm     4.85 mm  
   2.75 MeV   1.606E+01  3.742E-01   81.24 mm     4.13 mm     4.99 mm  
   3.00 MeV   1.699E+01  3.501E-01   85.80 mm     4.23 mm     5.11 mm  
   3.25 MeV   1.791E+01  3.293E-01   90.13 mm     4.31 mm     5.22 mm  
   3.50 MeV   1.883E+01  3.110E-01   94.25 mm     4.38 mm     5.32 mm  
   3.75 MeV   1.972E+01  2.948E-01   98.19 mm     4.45 mm     5.41 mm  
   4.00 MeV   2.061E+01  2.803E-01  101.96 mm     4.50 mm     5.50 mm  
   4.50 MeV   2.230E+01  2.556E-01  109.05 mm     4.66 mm     5.64 mm  
   5.00 MeV   2.390E+01  2.353E-01  115.66 mm     4.79 mm     5.76 mm  
   5.50 MeV   2.538E+01  2.182E-01  121.86 mm     4.90 mm     5.87 mm  
   6.00 MeV   2.675E+01  2.036E-01  127.73 mm     4.99 mm     5.96 mm  
   6.50 MeV   2.800E+01  1.909E-01  133.33 mm     5.07 mm     6.04 mm  
   7.00 MeV   2.913E+01  1.799E-01  138.70 mm     5.15 mm     6.11 mm  
   8.00 MeV   3.107E+01  1.615E-01  148.90 mm     5.38 mm     6.24 mm  
   9.00 MeV   3.262E+01  1.468E-01  158.55 mm     5.57 mm     6.35 mm  
  10.00 MeV   3.386E+01  1.347E-01  167.80 mm     5.75 mm     6.44 mm  
  11.00 MeV   3.482E+01  1.246E-01  176.76 mm     5.90 mm     6.52 mm  
  12.00 MeV   3.557E+01  1.160E-01  185.51 mm     6.05 mm     6.60 mm  
  13.00 MeV   3.614E+01  1.086E-01  194.10 mm     6.18 mm     6.67 mm  
  14.00 MeV   3.656E+01  1.022E-01  202.57 mm     6.31 mm     6.73 mm  
  15.00 MeV   3.686E+01  9.650E-02  210.97 mm     6.43 mm     6.79 mm  
  16.00 MeV   3.707E+01  9.147E-02  219.30 mm     6.55 mm     6.84 mm  
  17.00 MeV   3.719E+01  8.697E-02  227.61 mm     6.67 mm     6.90 mm  
  18.00 MeV   3.726E+01  8.292E-02  235.89 mm     6.78 mm     6.95 mm  
  20.00 MeV   3.724E+01  7.593E-02  252.45 mm     7.19 mm     7.04 mm  
  22.50 MeV   3.701E+01  6.878E-02  273.22 mm     7.79 mm     7.16 mm  
  25.00 MeV   3.663E+01  6.294E-02  294.17 mm     8.35 mm     7.26 mm  
  27.50 MeV   3.614E+01  5.807E-02  315.38 mm     8.89 mm     7.36 mm  
  30.00 MeV   3.559E+01  5.395E-02  336.89 mm     9.41 mm     7.46 mm  
  32.50 MeV   3.499E+01  5.040E-02  358.76 mm     9.92 mm     7.55 mm  
  35.00 MeV   3.437E+01  4.732E-02  381.01 mm    10.42 mm     7.65 mm  
  37.50 MeV   3.374E+01  4.462E-02  403.68 mm    10.91 mm     7.74 mm  
  40.00 MeV   3.310E+01  4.223E-02  426.78 mm    11.41 mm     7.83 mm  
  45.00 MeV   3.183E+01  3.818E-02  474.36 mm    13.26 mm     8.01 mm  
  50.00 MeV   3.062E+01  3.488E-02  523.83 mm    15.02 mm     8.20 mm  
  55.00 MeV   2.946E+01  3.214E-02  575.25 mm    16.70 mm     8.39 mm  
  60.00 MeV   2.839E+01  2.981E-02  628.65 mm    18.35 mm     8.58 mm  
  65.00 MeV   2.742E+01  2.782E-02  684.02 mm    19.97 mm     8.78 mm  
  70.00 MeV   2.655E+01  2.610E-02  741.26 mm    21.57 mm     8.99 mm  
  80.00 MeV   2.472E+01  2.324E-02  861.89 mm    27.53 mm     9.42 mm  
  90.00 MeV   2.339E+01  2.098E-02  990.41 mm    33.02 mm     9.89 mm  
 100.00 MeV   2.223E+01  1.914E-02    1.13 m     38.21 mm    10.38 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  3.2344E-04                eV/Angstrom 
  3.2344E-03                keV/micron   
  3.2344E-03                MeV/mm       
  1.0000E+00                keV/(ug/cm2) 
  1.0000E+00                MeV/(mg/cm2) 
  1.0000E+03                keV/(mg/cm2) 
  6.8940E+00                 eV/(1E15 atoms/cm2)
  6.7651E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
