 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> October 17, 2017 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/4He-isobutane_20torr.dat

 Ion = Helium       [2] , Mass = 4 amu

 Density =  6.4690E-05 g/cm3 = 9.3832E+18 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    028.57    082.66   
      H      1    071.43    017.34   
 ====================================
 Bragg Correction = 3.72%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Helium       [2] , Mass = 4 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   2.50 MeV   1.732E+00  1.506E-03  165.22 mm     5.86 mm     3.56 mm  
   2.75 MeV   1.623E+00  1.386E-03  188.26 mm     6.74 mm     3.81 mm  
   3.00 MeV   1.529E+00  1.284E-03  212.77 mm     7.62 mm     4.08 mm  
   3.25 MeV   1.446E+00  1.197E-03  238.74 mm     8.49 mm     4.37 mm  
   3.50 MeV   1.372E+00  1.122E-03  266.16 mm     9.37 mm     4.68 mm  
   3.75 MeV   1.307E+00  1.056E-03  294.99 mm    10.26 mm     5.01 mm  
   4.00 MeV   1.248E+00  9.976E-04  325.22 mm    11.15 mm     5.35 mm  
   4.50 MeV   1.146E+00  8.993E-04  389.81 mm    14.49 mm     6.10 mm  
   5.00 MeV   1.061E+00  8.194E-04  459.87 mm    17.63 mm     6.92 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  6.4688E-04                eV/Angstrom 
  6.4688E-03                keV/micron   
  6.4688E-03                MeV/mm       
  1.0000E+00                keV/(ug/cm2) 
  1.0000E+00                MeV/(mg/cm2) 
  1.0000E+03                keV/(mg/cm2) 
  6.8940E+00                 eV/(1E15 atoms/cm2)
  6.2977E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
