 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 11, 2019 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/6Li-Al.dat

 Ion = Lithium      [3] , Mass = 6 amu

 Density =  2.7020E+00 g/cm3 = 6.0305E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Al     13    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Lithium      [3] , Mass = 6 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   6.00 MeV   1.510E+00  1.193E-03   12.63 um     4651 A      4645 A   
   6.50 MeV   1.453E+00  1.114E-03   13.88 um     5021 A      4871 A   
   7.00 MeV   1.399E+00  1.045E-03   15.17 um     5392 A      5104 A   
   8.00 MeV   1.301E+00  9.309E-04   17.91 um     6723 A      5592 A   
   9.00 MeV   1.216E+00  8.405E-04   20.85 um     7986 A      6112 A   
  10.00 MeV   1.140E+00  7.669E-04   23.99 um     9220 A      6665 A   
  11.00 MeV   1.074E+00  7.058E-04   27.33 um     1.04 um     7250 A   
  12.00 MeV   1.014E+00  6.542E-04   30.87 um     1.17 um     7870 A   
  13.00 MeV   9.626E-01  6.100E-04   34.62 um     1.29 um     8523 A   
  14.00 MeV   9.109E-01  5.717E-04   38.56 um     1.42 um     9211 A   
  15.00 MeV   8.648E-01  5.382E-04   42.73 um     1.54 um     9936 A   
  16.00 MeV   8.260E-01  5.086E-04   47.10 um     1.67 um     1.07 um  
  17.00 MeV   7.909E-01  4.822E-04   51.68 um     1.80 um     1.15 um  
  18.00 MeV   7.591E-01  4.585E-04   56.45 um     1.94 um     1.23 um  
  20.00 MeV   7.033E-01  4.179E-04   66.57 um     2.43 um     1.41 um  
  22.50 MeV   6.454E-01  3.767E-04   80.29 um     3.13 um     1.65 um  
  25.00 MeV   5.972E-01  3.432E-04   95.18 um     3.80 um     1.90 um  
  27.50 MeV   5.565E-01  3.154E-04  111.22 um     4.45 um     2.18 um  
  30.00 MeV   5.215E-01  2.920E-04  128.38 um     5.10 um     2.47 um  
  32.50 MeV   4.911E-01  2.720E-04  146.65 um     5.75 um     2.79 um  
  35.00 MeV   4.644E-01  2.547E-04  166.00 um     6.40 um     3.12 um  
  37.50 MeV   4.408E-01  2.395E-04  186.44 um     7.05 um     3.46 um  
  40.00 MeV   4.197E-01  2.262E-04  207.93 um     7.72 um     3.83 um  
  45.00 MeV   3.836E-01  2.036E-04  254.02 um    10.17 um     4.60 um  
  50.00 MeV   3.537E-01  1.853E-04  304.23 um    12.47 um     5.44 um  
  55.00 MeV   3.286E-01  1.702E-04  358.46 um    14.71 um     6.35 um  
  60.00 MeV   3.072E-01  1.575E-04  416.66 um    16.94 um     7.31 um  
  65.00 MeV   2.887E-01  1.466E-04  478.76 um    19.16 um     8.34 um  
  70.00 MeV   2.724E-01  1.371E-04  544.70 um    21.40 um     9.42 um  
  80.00 MeV   2.454E-01  1.217E-04  687.76 um    29.61 um    11.76 um  
  90.00 MeV   2.237E-01  1.094E-04  845.64 um    37.26 um    14.33 um  
 100.00 MeV   2.059E-01  9.953E-05    1.02 mm    44.71 um    17.11 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.7019E+01                eV/Angstrom 
  2.7019E+02                keV/micron   
  2.7019E+02                MeV/mm       
  1.0000E+00                keV/(ug/cm2) 
  1.0000E+00                MeV/(mg/cm2) 
  1.0000E+03                keV/(mg/cm2) 
  4.4804E+01                 eV/(1E15 atoms/cm2)
  2.0586E+00                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
