 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> December 11, 2018 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/80Kr-Cu.dat

 Ion = Krypton      [36] , Mass = 80 amu

 Density =  8.9200E+00 g/cm3 = 8.4531E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Cu     29    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Krypton      [36] , Mass = 80 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   5.929E+00  6.872E-01    1.73 um     2896 A      3094 A   
   9.00 MeV   6.496E+00  6.329E-01    1.89 um     3006 A      3270 A   
  10.00 MeV   7.062E+00  5.874E-01    2.03 um     3097 A      3423 A   
  11.00 MeV   7.629E+00  5.487E-01    2.17 um     3175 A      3558 A   
  12.00 MeV   8.194E+00  5.153E-01    2.30 um     3241 A      3678 A   
  13.00 MeV   8.755E+00  4.861E-01    2.42 um     3298 A      3784 A   
  14.00 MeV   9.312E+00  4.605E-01    2.53 um     3348 A      3879 A   
  15.00 MeV   9.861E+00  4.376E-01    2.64 um     3391 A      3965 A   
  16.00 MeV   1.040E+01  4.172E-01    2.74 um     3430 A      4042 A   
  17.00 MeV   1.093E+01  3.987E-01    2.84 um     3464 A      4113 A   
  18.00 MeV   1.146E+01  3.820E-01    2.94 um     3495 A      4177 A   
  20.00 MeV   1.246E+01  3.529E-01    3.11 um     3552 A      4291 A   
  22.50 MeV   1.365E+01  3.227E-01    3.32 um     3612 A      4410 A   
  25.00 MeV   1.475E+01  2.977E-01    3.51 um     3661 A      4510 A   
  27.50 MeV   1.578E+01  2.766E-01    3.69 um     3702 A      4596 A   
  30.00 MeV   1.672E+01  2.585E-01    3.86 um     3737 A      4671 A   
  32.50 MeV   1.759E+01  2.429E-01    4.01 um     3767 A      4737 A   
  35.00 MeV   1.840E+01  2.292E-01    4.17 um     3794 A      4795 A   
  37.50 MeV   1.913E+01  2.171E-01    4.31 um     3818 A      4848 A   
  40.00 MeV   1.982E+01  2.063E-01    4.45 um     3839 A      4896 A   
  45.00 MeV   2.102E+01  1.879E-01    4.72 um     3886 A      4980 A   
  50.00 MeV   2.205E+01  1.727E-01    4.98 um     3926 A      5052 A   
  55.00 MeV   2.293E+01  1.600E-01    5.23 um     3961 A      5115 A   
  60.00 MeV   2.369E+01  1.492E-01    5.46 um     3993 A      5171 A   
  65.00 MeV   2.435E+01  1.398E-01    5.69 um     4022 A      5222 A   
  70.00 MeV   2.492E+01  1.317E-01    5.92 um     4049 A      5268 A   
  80.00 MeV   2.585E+01  1.181E-01    6.36 um     4120 A      5350 A   
  90.00 MeV   2.657E+01  1.072E-01    6.78 um     4184 A      5422 A   
 100.00 MeV   2.714E+01  9.834E-02    7.20 um     4243 A      5485 A   
 110.00 MeV   2.758E+01  9.089E-02    7.60 um     4298 A      5543 A   
 120.00 MeV   2.793E+01  8.457E-02    8.01 um     4351 A      5596 A   
 130.00 MeV   2.821E+01  7.913E-02    8.40 um     4400 A      5646 A   
 140.00 MeV   2.843E+01  7.439E-02    8.80 um     4448 A      5692 A   
 150.00 MeV   2.861E+01  7.022E-02    9.19 um     4494 A      5736 A   
 160.00 MeV   2.874E+01  6.653E-02    9.58 um     4539 A      5777 A   
 161.00 MeV   2.876E+01  6.618E-02    9.62 um     4541 A      5781 A   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.9197E+01                eV/Angstrom 
  8.9197E+02                keV/micron   
  8.9197E+02                MeV/mm       
  1.0000E+00                keV/(ug/cm2) 
  1.0000E+00                MeV/(mg/cm2) 
  1.0000E+03                keV/(mg/cm2) 
  1.0552E+02                 eV/(1E15 atoms/cm2)
  9.6668E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
