 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> October 19, 2017 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/62Ni-V.dat

 Ion = Nickel       [28] , Mass = 62 amu

 Density =  5.9600E+00 g/cm3 = 7.0455E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      V     23    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Nickel       [28] , Mass = 62 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   7.00 MeV   6.627E+00  4.074E-01    2.70 um     3845 A      4357 A   
   8.00 MeV   7.803E+00  3.696E-01    2.91 um     3949 A      4561 A   
   9.00 MeV   8.950E+00  3.388E-01    3.10 um     4026 A      4721 A   
  10.00 MeV   1.004E+01  3.132E-01    3.26 um     4086 A      4850 A   
  11.00 MeV   1.107E+01  2.915E-01    3.41 um     4133 A      4957 A   
  12.00 MeV   1.202E+01  2.729E-01    3.55 um     4172 A      5046 A   
  13.00 MeV   1.290E+01  2.568E-01    3.68 um     4205 A      5123 A   
  14.00 MeV   1.371E+01  2.426E-01    3.80 um     4232 A      5190 A   
  15.00 MeV   1.445E+01  2.301E-01    3.92 um     4256 A      5248 A   
  16.00 MeV   1.513E+01  2.189E-01    4.03 um     4277 A      5301 A   
  17.00 MeV   1.575E+01  2.088E-01    4.13 um     4296 A      5348 A   
  18.00 MeV   1.632E+01  1.998E-01    4.24 um     4313 A      5391 A   
  20.00 MeV   1.732E+01  1.840E-01    4.43 um     4347 A      5465 A   
  22.50 MeV   1.835E+01  1.677E-01    4.66 um     4384 A      5544 A   
  25.00 MeV   1.920E+01  1.542E-01    4.88 um     4417 A      5611 A   
  27.50 MeV   1.991E+01  1.430E-01    5.09 um     4445 A      5669 A   
  30.00 MeV   2.050E+01  1.333E-01    5.30 um     4470 A      5721 A   
  32.50 MeV   2.100E+01  1.250E-01    5.50 um     4493 A      5767 A   
  35.00 MeV   2.143E+01  1.178E-01    5.69 um     4514 A      5809 A   
  37.50 MeV   2.181E+01  1.114E-01    5.89 um     4534 A      5847 A   
  40.00 MeV   2.214E+01  1.057E-01    6.08 um     4552 A      5883 A   
  45.00 MeV   2.268E+01  9.604E-02    6.45 um     4601 A      5947 A   
  50.00 MeV   2.311E+01  8.810E-02    6.81 um     4647 A      6004 A   
  55.00 MeV   2.346E+01  8.147E-02    7.17 um     4689 A      6056 A   
  60.00 MeV   2.374E+01  7.582E-02    7.52 um     4729 A      6103 A   
  65.00 MeV   2.397E+01  7.097E-02    7.87 um     4767 A      6146 A   
  70.00 MeV   2.415E+01  6.674E-02    8.22 um     4803 A      6187 A   
  80.00 MeV   2.442E+01  5.972E-02    8.91 um     4921 A      6262 A   
  90.00 MeV   2.458E+01  5.412E-02    9.59 um     5033 A      6330 A   
 100.00 MeV   2.466E+01  4.954E-02   10.27 um     5140 A      6392 A   
 110.00 MeV   2.467E+01  4.572E-02   10.95 um     5244 A      6451 A   
 120.00 MeV   2.464E+01  4.248E-02   11.62 um     5346 A      6507 A   
 130.00 MeV   2.473E+01  3.970E-02   12.30 um     5444 A      6560 A   
 140.00 MeV   2.478E+01  3.728E-02   12.98 um     5541 A      6611 A   
 150.00 MeV   2.468E+01  3.516E-02   13.66 um     5635 A      6660 A   
 160.00 MeV   2.458E+01  3.328E-02   14.34 um     5728 A      6708 A   
