 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> October 16, 2017 
 ==================================================================

 Disk File Name = srim_files/83Se-V.dat

 Ion = Selenium     [34] , Mass = 83 amu

 Density =  5.9600E+00 g/cm3 = 7.0455E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      V     23    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Selenium     [34] , Mass = 83 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   9.230E+00  6.548E-01    2.05 um     2676 A      2999 A   
   9.00 MeV   1.014E+01  6.021E-01    2.20 um     2749 A      3130 A   
  10.00 MeV   1.099E+01  5.581E-01    2.35 um     2810 A      3241 A   
  11.00 MeV   1.179E+01  5.208E-01    2.49 um     2861 A      3338 A   
  12.00 MeV   1.254E+01  4.886E-01    2.62 um     2904 A      3423 A   
  13.00 MeV   1.323E+01  4.605E-01    2.74 um     2942 A      3499 A   
  14.00 MeV   1.388E+01  4.359E-01    2.86 um     2976 A      3566 A   
  15.00 MeV   1.448E+01  4.139E-01    2.97 um     3005 A      3628 A   
  16.00 MeV   1.505E+01  3.943E-01    3.08 um     3032 A      3684 A   
  17.00 MeV   1.557E+01  3.767E-01    3.19 um     3057 A      3735 A   
  18.00 MeV   1.606E+01  3.607E-01    3.29 um     3079 A      3783 A   
  20.00 MeV   1.696E+01  3.328E-01    3.48 um     3125 A      3868 A   
  22.50 MeV   1.794E+01  3.040E-01    3.72 um     3177 A      3961 A   
  25.00 MeV   1.880E+01  2.802E-01    3.94 um     3222 A      4041 A   
  27.50 MeV   1.957E+01  2.601E-01    4.16 um     3261 A      4112 A   
  30.00 MeV   2.026E+01  2.430E-01    4.36 um     3297 A      4175 A   
  32.50 MeV   2.089E+01  2.282E-01    4.56 um     3329 A      4232 A   
  35.00 MeV   2.147E+01  2.152E-01    4.76 um     3358 A      4285 A   
  37.50 MeV   2.201E+01  2.037E-01    4.95 um     3385 A      4333 A   
  40.00 MeV   2.252E+01  1.935E-01    5.13 um     3410 A      4378 A   
  45.00 MeV   2.344E+01  1.761E-01    5.49 um     3475 A      4459 A   
  50.00 MeV   2.426E+01  1.618E-01    5.84 um     3532 A      4530 A   
  55.00 MeV   2.500E+01  1.498E-01    6.18 um     3584 A      4594 A   
  60.00 MeV   2.568E+01  1.396E-01    6.51 um     3632 A      4652 A   
  65.00 MeV   2.629E+01  1.308E-01    6.83 um     3676 A      4706 A   
  70.00 MeV   2.684E+01  1.231E-01    7.14 um     3717 A      4755 A   
  80.00 MeV   2.781E+01  1.103E-01    7.75 um     3841 A      4844 A   
  90.00 MeV   2.861E+01  1.001E-01    8.34 um     3953 A      4923 A   
 100.00 MeV   2.927E+01  9.173E-02    8.92 um     4056 A      4994 A   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  5.9598E+01                eV/Angstrom 
  5.9598E+02                keV/micron   
  5.9598E+02                MeV/mm       
  1.0000E+00                keV/(ug/cm2) 
  1.0000E+00                MeV/(mg/cm2) 
  1.0000E+03                keV/(mg/cm2) 
  8.4590E+01                 eV/(1E15 atoms/cm2)
  8.8932E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
