 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 15, 2019 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/22Ne-CH2.dat

 Ion = Neon         [10] , Mass = 22 amu

 Density =  9.3000E-01 g/cm3 = 1.1978E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    033.33    085.63   
      H      1    066.67    014.37   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Neon         [10] , Mass = 22 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   6.00 MeV   1.665E+01  6.030E-02    6.64 um     2412 A      2895 A   
   6.50 MeV   1.707E+01  5.643E-02    6.96 um     2462 A      2930 A   
   7.00 MeV   1.743E+01  5.306E-02    7.27 um     2508 A      2962 A   
   8.00 MeV   1.799E+01  4.747E-02    7.88 um     2662 A      3019 A   
   9.00 MeV   1.839E+01  4.301E-02    8.46 um     2800 A      3069 A   
  10.00 MeV   1.866E+01  3.936E-02    9.04 um     2927 A      3114 A   
  11.00 MeV   1.883E+01  3.633E-02    9.62 um     3045 A      3156 A   
  12.00 MeV   1.892E+01  3.375E-02   10.18 um     3156 A      3195 A   
  13.00 MeV   1.893E+01  3.154E-02   10.75 um     3264 A      3232 A   
  14.00 MeV   1.889E+01  2.962E-02   11.32 um     3367 A      3267 A   
  15.00 MeV   1.881E+01  2.793E-02   11.89 um     3468 A      3301 A   
  16.00 MeV   1.869E+01  2.643E-02   12.46 um     3567 A      3334 A   
  17.00 MeV   1.855E+01  2.510E-02   13.04 um     3665 A      3366 A   
  18.00 MeV   1.838E+01  2.390E-02   13.62 um     3762 A      3397 A   
  20.00 MeV   1.800E+01  2.184E-02   14.80 um     4125 A      3457 A   
  22.50 MeV   1.748E+01  1.974E-02   16.31 um     4659 A      3531 A   
  25.00 MeV   1.694E+01  1.803E-02   17.87 um     5165 A      3604 A   
  27.50 MeV   1.640E+01  1.660E-02   19.48 um     5655 A      3677 A   
  30.00 MeV   1.587E+01  1.540E-02   21.15 um     6135 A      3751 A   
  32.50 MeV   1.536E+01  1.437E-02   22.87 um     6609 A      3825 A   
  35.00 MeV   1.487E+01  1.347E-02   24.65 um     7079 A      3901 A   
  37.50 MeV   1.441E+01  1.269E-02   26.48 um     7548 A      3979 A   
  40.00 MeV   1.398E+01  1.200E-02   28.37 um     8017 A      4059 A   
  45.00 MeV   1.325E+01  1.083E-02   32.32 um     9786 A      4225 A   
  50.00 MeV   1.277E+01  9.874E-03   36.45 um     1.14 um     4398 A   
  55.00 MeV   1.218E+01  9.084E-03   40.76 um     1.30 um     4579 A   
  60.00 MeV   1.159E+01  8.416E-03   45.29 um     1.45 um     4770 A   
  65.00 MeV   1.107E+01  7.845E-03   50.03 um     1.60 um     4971 A   
  70.00 MeV   1.060E+01  7.350E-03   54.99 um     1.74 um     5182 A   
  80.00 MeV   9.789E+00  6.535E-03   65.55 um     2.30 um     5636 A   
  90.00 MeV   9.115E+00  5.890E-03   76.93 um     2.81 um     6132 A   
 100.00 MeV   8.540E+00  5.366E-03   89.11 um     3.30 um     6669 A   
 110.00 MeV   8.044E+00  4.932E-03  102.08 um     3.78 um     7245 A   
 120.00 MeV   7.608E+00  4.566E-03  115.82 um     4.25 um     7860 A   
 130.00 MeV   7.221E+00  4.252E-03  130.33 um     4.72 um     8512 A   
 140.00 MeV   6.874E+00  3.981E-03  145.59 um     5.19 um     9200 A   
 150.00 MeV   6.560E+00  3.744E-03  161.60 um     5.67 um     9924 A   
 160.00 MeV   6.275E+00  3.535E-03  178.35 um     6.15 um     1.07 um  
 170.00 MeV   6.013E+00  3.349E-03  195.85 um     6.63 um     1.15 um  
 180.00 MeV   5.772E+00  3.183E-03  214.10 um     7.12 um     1.23 um  
 200.00 MeV   5.343E+00  2.897E-03  252.82 um     8.99 um     1.41 um  
 225.00 MeV   4.885E+00  2.608E-03  305.43 um    11.68 um     1.64 um  
 250.00 MeV   4.496E+00  2.373E-03  362.78 um    14.23 um     1.90 um  
 275.00 MeV   4.160E+00  2.178E-03  424.93 um    16.73 um     2.18 um  
 300.00 MeV   3.869E+00  2.015E-03  491.93 um    19.24 um     2.48 um  
 325.00 MeV   3.613E+00  1.875E-03  563.83 um    21.77 um     2.81 um  
 350.00 MeV   3.388E+00  1.754E-03  640.65 um    24.34 um     3.15 um  
 375.00 MeV   3.190E+00  1.649E-03  722.40 um    26.96 um     3.51 um  
 400.00 MeV   3.014E+00  1.555E-03  809.09 um    29.63 um     3.90 um  
 450.00 MeV   2.718E+00  1.399E-03  996.95 um    39.82 um     4.74 um  
 500.00 MeV   2.483E+00  1.272E-03    1.20 mm    49.45 um     5.66 um  
 550.00 MeV   2.297E+00  1.167E-03    1.43 mm    58.84 um     6.67 um  
 600.00 MeV   2.149E+00  1.079E-03    1.67 mm    68.10 um     7.75 um  
 650.00 MeV   2.033E+00  1.003E-03    1.93 mm    77.23 um     8.89 um  
 700.00 MeV   1.918E+00  9.381E-04    2.20 mm    86.33 um    10.10 um  
 800.00 MeV   1.720E+00  8.311E-04    2.79 mm   120.35 um    12.72 um  
 900.00 MeV   1.562E+00  7.468E-04    3.45 mm   152.04 um    15.60 um  
   1.00 GeV   1.434E+00  6.786E-04    4.17 mm   182.94 um    18.74 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  9.2997E+00                eV/Angstrom 
  9.2997E+01                keV/micron   
  9.2997E+01                MeV/mm       
  1.0000E+00                keV/(ug/cm2) 
  1.0000E+00                MeV/(mg/cm2) 
  1.0000E+03                keV/(mg/cm2) 
  7.7641E+00                 eV/(1E15 atoms/cm2)
  1.0689E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
